claim_id,parameter_id,environment,minimum,maximum,unit,extraction_status,scientific_review_status,classification,support_type,provenance_status,source_registry_ids,matched_range_id,reviewed_at,review_notes
ed1dd266a9377305,free_chlorine,pool,10,10,,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (IMPOSSIBLE_MAPPING); no scientific or provenance question applies.
3ac9cc239bbe54b9,free_chlorine,unspecified,1,3,ppm,CORRECT_EXTRACTION,SUPPORTED,SOURCE_CAN_RESOLVE,DIRECT,SUPPORTED,cdc-healthy-swimming-home-treatment;cdc-mahc-2023,range-fc-pool-chlorine-no-cya,phase-7e-mechanical-pass,Value overlaps range-fc-pool-chlorine-no-cya (SUPPORTED): CDC: at least 1 ppm free chlorine in pools. MAHC: 1.0-3.0 ppm FAC range for traditional (non-CYA-stabilized) chlorinated pools.
df4bcfe09a792fe3,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
f1f5f65d9a7fdaeb,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
8f9f77f42dac3c9d,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
cba8795cc6b6b3e4,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
4bff401e057b23e6,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
5fb4c9a596edb807,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
0df1b0d9d064f001,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
824de23803ddb18a,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
c517945fb81c6595,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
5d10eb6310525d8b,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
53002cd85b523290,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
3b783e61d35686a3,ph,unspecified,7.2,7.6,ph_units,CORRECT_EXTRACTION,SUPPORTED,SOURCE_CAN_RESOLVE,DIRECT,SUPPORTED,cdc-healthy-swimming-home-treatment,range-ph-pool-chlorine-routine,phase-7e-mechanical-pass,"Value overlaps range-ph-pool-chlorine-routine (SUPPORTED): CDC states pH 7.0-7.8 best balances pathogen inactivation, swimmer comfort, and equipment/pipe lifespan for pools."
720b023e39d35976,total_alkalinity,unspecified,80,120,ppm,CORRECT_EXTRACTION,SUPPORTED,SOURCE_CAN_RESOLVE,DIRECT,SUPPORTED,ansi-phta-11-2019,range-ta-public-pool-standard,phase-7e-mechanical-pass,Value overlaps range-ta-public-pool-standard (SUPPORTED): ANSI/APSP/ICC-11 2019 standard: total alkalinity 60-180 ppm as CaCO3 for public pools/spas.
8588aebc5f3d9b46,salt,pool,2700,3400,ppm,CORRECT_EXTRACTION,REQUIRES_REVIEW,SOURCE_NOT_FOUND,,EXPERT_REVIEW_REQUIRED,,range-salt-generic-operating,phase-7e-mechanical-pass,"Value overlaps range-salt-generic-operating, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
27a1ca1b2b3d914d,free_chlorine,pool,1,3,ppm,CORRECT_EXTRACTION,SUPPORTED,SOURCE_CAN_RESOLVE,DIRECT,SUPPORTED,cdc-healthy-swimming-home-treatment;cdc-mahc-2023,range-fc-pool-chlorine-no-cya,phase-7e-mechanical-pass,Value overlaps range-fc-pool-chlorine-no-cya (SUPPORTED): CDC: at least 1 ppm free chlorine in pools. MAHC: 1.0-3.0 ppm FAC range for traditional (non-CYA-stabilized) chlorinated pools.
43588a262a07e55e,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
62c665d7f77a14c0,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
878ecbee0952bc27,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
8db4503a7be1e6e8,salt,pool,15000,15000,gal,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (IMPOSSIBLE_MAPPING); no scientific or provenance question applies.
1a4de4d709f77226,salt,pool,20000,20000,gal,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (IMPOSSIBLE_MAPPING); no scientific or provenance question applies.
2ac2be4ef938dc25,salt,pool,25000,25000,gal,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (IMPOSSIBLE_MAPPING); no scientific or provenance question applies.
30070b8e5f9856fe,salt,pool,30000,30000,gal,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (IMPOSSIBLE_MAPPING); no scientific or provenance question applies.
3220b6adc1bfc5e4,salt,pool,5000,5000,gal,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (IMPOSSIBLE_MAPPING); no scientific or provenance question applies.
9c7fd8f57c07da51,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
2a31f319f9559a02,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
e33b26a4a9dd01cf,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
7cad71708a6b12ef,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
51f073922394dcdb,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
bbd78862e9c3713a,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
af32f100019e057e,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
e3b3602866022a1f,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
0543bf90b28ec9d2,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
25c3e078e0e76cf3,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
55c91bf32da5819e,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
9ff7cfbee4a90632,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
01518b7c8a25021f,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
f8595ef85fd54726,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
273da009f67a48aa,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
6cc312cb92edc8cf,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
0b887088d76b7d17,total_alkalinity,unspecified,80,120,ppm,CORRECT_EXTRACTION,SUPPORTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,"claim_type=CALCULATED_VALUE asserts an example/instance, not a general recommendation."
49cb0f7a8355fda3,ph,unspecified,-5,-5,,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (IMPOSSIBLE_MAPPING); no scientific or provenance question applies.
67318f5e0f0e3e85,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
4a28225dd02c41ab,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
1a12bbd6f3292c79,ph,unspecified,31.45,31.45,%,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (IMPOSSIBLE_MAPPING); no scientific or provenance question applies.
f17c636c2309e413,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
a356fa4e7c83820d,total_alkalinity,pool,80,120,ppm,CORRECT_EXTRACTION,SUPPORTED,SOURCE_CAN_RESOLVE,DIRECT,SUPPORTED,ansi-phta-11-2019,range-ta-public-pool-standard,phase-7e-mechanical-pass,Value overlaps range-ta-public-pool-standard (SUPPORTED): ANSI/APSP/ICC-11 2019 standard: total alkalinity 60-180 ppm as CaCO3 for public pools/spas.
81f8f7f4f5d06873,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
ad1f8ef443ad6dea,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
472697ec397c68ef,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
8dbb64a5214e9d15,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
a7f05c096e2f53d7,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
137e5cdf4348f708,,unspecified,90,90,%,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
07efac78515a29bb,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
b588fdb504e1d415,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
e9b1405b68002e41,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
04f5d887a10e5f39,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
4770d7676738e3e1,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
40e9e3e4eb17f7e6,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
cfabe7cbeb82a37d,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
64184ed1b80945db,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
2b3030cf28c2fe06,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
8e2635483c3eea9a,free_chlorine,unspecified,-9,-9,,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (IMPOSSIBLE_MAPPING); no scientific or provenance question applies.
f13e643649f853e5,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
721f27936ef25f1f,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
7628695a8943d06f,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
f943f1df334b98bf,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
93553f38c00e97b3,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
653ab5fd0227d6e6,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
115a230e505e3916,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
3d57c8182cbba233,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
e6338e5711c1b6d0,,unspecified,30,50,ppm,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
49680ff585f14bb5,,pool,30,50,ppm,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_PARAMETER_IN_CLAUSE); no scientific or provenance question applies.
f9be2a714d579dd8,combined_chlorine,unspecified,10,10,,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (IMPOSSIBLE_MAPPING); no scientific or provenance question applies.
abc697086297a235,combined_chlorine,unspecified,10,10,,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (IMPOSSIBLE_MAPPING); no scientific or provenance question applies.
7fc70058487ad0b0,combined_chlorine,unspecified,10,10,,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (IMPOSSIBLE_MAPPING); no scientific or provenance question applies.
d2a9b3377df4457c,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
31886befeae0b818,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
d14eeb8ff9fbbcea,combined_chlorine,pool,10,10,,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (IMPOSSIBLE_MAPPING); no scientific or provenance question applies.
d8976eb0a7bd3916,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
0e5658d7469742d3,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
20a9311c38bd440c,bromine,unspecified,3,6,ppm,CORRECT_EXTRACTION,SUPPORTED,SOURCE_CAN_RESOLVE,DIRECT,SUPPORTED,cdc-healthy-swimming-what-you-can-do-hot-tubs,range-bromine-hottub-routine,phase-7e-mechanical-pass,Value overlaps range-bromine-hottub-routine (SUPPORTED): CDC hot-tub guidance references a 4-8 ppm bromine range; some secondary industry sources cite a narrower practical 3-5 ppm operating target inside this range.
3468a46055e3a84e,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
2906525efc446682,pool_volume,pool,75,500,gallons,CORRECT_EXTRACTION,AMBIGUOUS,SOURCE_NOT_FOUND,,UNREVIEWED,,,phase-7e-mechanical-pass,"No source in the registry covers ""pool_volume"" at all."
a97a84bbfce9ea88,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
dee780e4ccf8920b,bromine,hot_tub,3,6,ppm,CORRECT_EXTRACTION,SUPPORTED,SOURCE_CAN_RESOLVE,DIRECT,SUPPORTED,cdc-healthy-swimming-what-you-can-do-hot-tubs,range-bromine-hottub-routine,phase-7e-mechanical-pass,Value overlaps range-bromine-hottub-routine (SUPPORTED): CDC hot-tub guidance references a 4-8 ppm bromine range; some secondary industry sources cite a narrower practical 3-5 ppm operating target inside this range.
019e6394b70d335c,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
1dd64eb56a60e671,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
e7a9a5aa473c7bb8,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
0617cdfcc67833e4,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
5a10e471c8e68ab1,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
819986ea569789c9,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
9f859bfeb8e9a379,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
cbb16180b2ba6d4c,calcium_hardness,unspecified,200,400,ppm,CORRECT_EXTRACTION,SUPPORTED,SOURCE_CAN_RESOLVE,DIRECT,SUPPORTED,ansi-phta-11-2019,range-ch-public-pool-standard,phase-7e-mechanical-pass,"Value overlaps range-ch-public-pool-standard (SUPPORTED): ANSI/APSP/ICC-11 2019 standard: calcium hardness 150-1,000 ppm acceptable for public pools."
153e60bf78fedf64,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
ebac213fc12034a8,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
7c2282137c6ae72a,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,NOT_A_TRUE_CHEMISTRY_CLAIM,,UNREVIEWED,,,phase-7e-mechanical-pass,Not extracted (NO_NUMERIC_CONTENT); no scientific or provenance question applies.
