url,section,claim,claim_type,units,confidence,source_present,source_quality,cross_page_consistency,risk_level,review_required
academy/water-balance/understanding-calcium-hardness.html,calcium hardness,Key Facts Examples Calculator Related Calcium hardness (CH) measures the amount of dissolved calcium in pool water.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-calcium-hardness.html,general,It plays a key role in the Langelier Saturation Index and directly affects the condition of pool surfaces and equipment.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-calcium-hardness.html,calcium hardness,Key Facts Target calcium hardness: 200–400 ppm for plaster and concrete pools; 150–250 ppm for vinyl and fibreglass.,RANGE,200–400 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-calcium-hardness.html,calcium hardness,Calcium hardness can only be lowered by partially draining and refilling with fresh water.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-calcium-hardness.html,calcium hardness,"Calcium hardness, along with pH, alkalinity, and temperature, determines where on this aggressive-to-scaling spectrum your water sits.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-calcium-hardness.html,calcium hardness,"Effects of Low and High Hardness Low calcium hardness (below 150 ppm in a plaster pool) causes etching and pitting of the pool surface, visible as rough patches.",RANGE,150 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-calcium-hardness.html,general,"The Langelier Saturation Index drops sharply at low hardness, indicating aggressive water.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-calcium-hardness.html,calcium hardness,"High calcium hardness (above 500 ppm) leads to visible scaling on tile, fixtures, and the waterline.",RANGE,500 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-calcium-hardness.html,calcium hardness,Adjusting Calcium Hardness To raise calcium hardness: add calcium chloride (sold as &quot;hardness increaser&quot;).,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-calcium-hardness.html,ph,It dissolves quickly and raises hardness without significantly affecting pH.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-calcium-hardness.html,general,"Typical dose for raising hardness by 10 ppm in a 10,000-gallon pool is approximately 1.25 lbs.",RULE_OF_THUMB,10 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-calcium-hardness.html,calcium hardness,To lower calcium hardness: there is no chemical treatment.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-calcium-hardness.html,general,The only option is to partially drain the pool and refill with water that has lower hardness.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-calcium-hardness.html,general,"Examples Identifying a Hardness Problem A plaster pool shows rough patches on the bottom near the main drain, visible as dull, pitted areas about 6 months after resurfacing.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-cyanuric-acid.html,total alkalinity,In This Category Understanding pH in Pool Water Understanding Total Alkalinity Understanding Calcium Hardness Understanding Cyanuric Acid Understanding the Langelier Saturation Index Water Balance Order: The Correct Sequence On This Page Key Facts What Cyanuric Acid Does The CYA-Chlorine Relationshi…,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-cyanuric-acid.html,general,Managing CYA level is critical for outdoor pools using stabilised chlorine products.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-cyanuric-acid.html,cyanuric acid,"Key Facts Examples Calculator Related Cyanuric acid (CYA), also called stabiliser or conditioner, protects outdoor pool chlorine from UV degradation by the sun.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-cyanuric-acid.html,general,Key Facts Target CYA for unstabilised pools: 30–50 ppm.,RANGE,30–50 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-cyanuric-acid.html,general,"Above 80 ppm, CYA significantly reduces chlorine effectiveness — more chlorine is needed for the same sanitation.",RANGE,80 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-cyanuric-acid.html,general,Trichlor tablets add CYA with every dose; this is the most common source of CYA accumulation.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-cyanuric-acid.html,general,CYA can only be reduced by dilution — partial drain and refill with fresh water.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-cyanuric-acid.html,free chlorine,What Cyanuric Acid Does Cyanuric acid forms a weak chemical bond with free chlorine in pool water.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-cyanuric-acid.html,general,"Without CYA in an outdoor pool, chlorine exposed to direct sunlight at midday will deplete by 90% within two to three hours.",RANGE,90%,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-cyanuric-acid.html,general,"With 30–50 ppm CYA, chlorine is much more stable and persists throughout the day.",RANGE,30–50 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-cyanuric-acid.html,general,"CYA does not permanently consume chlorine — it releases it back when chlorine is needed for sanitation, then recaptures it.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-cyanuric-acid.html,free chlorine,The CYA-Chlorine Relationship The percentage of free chlorine that is in its most active form (HOCl) decreases as CYA increases.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-cyanuric-acid.html,ph,"At CYA 30 ppm and pH 7.4, approximately 20% of FC is active.",RULE_OF_THUMB,30 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-cyanuric-acid.html,ph,"At CYA 100 ppm and the same pH, only 6–7% is active.",RANGE,100 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-cyanuric-acid.html,general,This is why pools with very high CYA require much higher FC targets to maintain equivalent sanitation.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-lsi.html,total alkalinity,In This Category Understanding pH in Pool Water Understanding Total Alkalinity Understanding Calcium Hardness Understanding Cyanuric Acid Understanding the Langelier Saturation Index Water Balance Order: The Correct Sequence On This Page Key Facts How the LSI Is Calculated Using the LSI Practically …,CALCULATED_VALUE,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-lsi.html,general,"Key Facts Examples Calculator Related The Langelier Saturation Index (LSI) is a calculated number that predicts whether pool water is in equilibrium, tending to corrode, or tending to deposit scale.",CALCULATED_VALUE,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-lsi.html,general,Key Facts LSI target range: -0.3 to +0.3.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-lsi.html,general,Negative LSI (below -0.3): water is aggressive and will corrode pool surfaces and equipment.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-lsi.html,general,Positive LSI (above +0.3): water is over-saturated and will deposit calcium carbonate scale.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-lsi.html,general,Temperature has a large effect on LSI — the same chemistry at 90°F scores higher than at 70°F.,RANGE,90°F,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-lsi.html,ph,How the LSI Is Calculated LSI = pH + Temperature Factor (TF) + Calcium Factor (CF) + Alkalinity Factor (AF) - 12.1.,CALCULATED_VALUE,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-lsi.html,general,Temperature factor increases with rising temperature (hotter water has a higher scaling tendency).,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-lsi.html,calcium hardness,Calcium factor increases with higher calcium hardness.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-lsi.html,total alkalinity,Alkalinity factor increases with higher total alkalinity.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-lsi.html,general,"Using the LSI Practically Calculate the LSI every time you do a full water test, using the current water temperature.",CALCULATED_VALUE,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-lsi.html,calcium hardness,"If the LSI is below -0.3, the most common corrections are raising pH, raising calcium hardness, or raising alkalinity.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-lsi.html,calcium hardness,"If the LSI is above +0.3, lower pH (largest effect), lower calcium hardness (requires partial drain), or lower alkalinity slightly.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-lsi.html,ph,"Of the adjustable variables, pH has the largest impact on LSI because the pH factor in the formula is the raw pH value, not a lookup number — a 0.1 pH change shifts LSI by 0.1 directly.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-lsi.html,general,LSI for Heated Spas Hot tub water is typically maintained at 98–104°F.,RULE_OF_THUMB,98–104°F,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-ph.html,total alkalinity,In This Category Understanding pH in Pool Water Understanding Total Alkalinity Understanding Calcium Hardness Understanding Cyanuric Acid Understanding the Langelier Saturation Index Water Balance Order: The Correct Sequence On This Page Key Facts What pH Measures Why pH Controls Chlorine Adjusting …,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-ph.html,ph,Key Facts Examples Calculator Related pH is a logarithmic scale measuring water acidity or alkalinity.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-ph.html,free chlorine,"Key Facts At pH 7.2, approximately 67% of free chlorine is in its most active form (hypochlorous acid).",RULE_OF_THUMB,67%,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-ph.html,free chlorine,"At pH 8.0, only 22% of free chlorine is active — three times more chlorine is needed for the same effect. pH naturally drifts upward in pools as CO2 escapes the water surface.",RANGE,22%,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-ph.html,total alkalinity,Total alkalinity must be balanced first — it directly affects how stable pH will be.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-ph.html,ph,What pH Measures pH measures the concentration of hydrogen ions in water on a logarithmic scale from 0 (most acidic) to 14 (most alkaline).,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-ph.html,ph,"Pool water at 7.2–7.6 is slightly alkaline — the range where chlorine is highly active, swimmer eyes are comfortable (human tears are pH 7.4), and pool surfaces are neither being corroded nor scaled.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-ph.html,ph,"Each full pH unit represents a 10-fold change in acidity, which is why even small changes (0.2–0.3 units) have measurable effects on chlorine effectiveness.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-ph.html,free chlorine,Why pH Controls Chlorine Free chlorine exists in two forms in water: hypochlorous acid (HOCl) and hypochlorite ion (OCl-).,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-ph.html,free chlorine,"At pH 7.2, about 67% of free chlorine is HOCl.",RANGE,67%,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-ph.html,ph,"At pH 7.4, it drops to about 55%.",RANGE,55%,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-ph.html,ph,"At pH 7.8, it drops to 28%.",RANGE,28%,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-ph.html,ph,"At pH 8.0, only 22% remains as HOCl.",RANGE,22%,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-ph.html,ph,This means a pool with 2 ppm FC at pH 7.2 has roughly the same effective sanitation as a pool with 6 ppm FC at pH 8.0.,RULE_OF_THUMB,2 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-ph.html,ph,High pH is one of the most common causes of chronic chlorine problems.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-total-alkalinity.html,total alkalinity,In This Category Understanding pH in Pool Water Understanding Total Alkalinity Understanding Calcium Hardness Understanding Cyanuric Acid Understanding the Langelier Saturation Index Water Balance Order: The Correct Sequence On This Page Key Facts What Alkalinity Does Effects of High and Low Alkalin…,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-total-alkalinity.html,ph,"When it is in range, pH stays stable.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-total-alkalinity.html,ph,"When it is out of range, pH swings wildly with every chemical addition or rainfall.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-total-alkalinity.html,total alkalinity,Key Facts Examples Calculator Related Total alkalinity (TA) measures the water's ability to resist changes in pH.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-total-alkalinity.html,ph,Think of it as the shock absorber for pH.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-total-alkalinity.html,ph,"Without adequate alkalinity, pH swings dramatically with every chemical addition.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-total-alkalinity.html,total alkalinity,"Key Facts Target total alkalinity for pools is 80–120 ppm; for hot tubs, 80–120 ppm.",RANGE,80–120 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-total-alkalinity.html,ph,Low alkalinity causes pH to swing unpredictably; high alkalinity locks pH at the high end and causes scaling.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-total-alkalinity.html,ph,Always adjust alkalinity before adjusting pH — getting TA in range often brings pH close to target automatically.,RULE_OF_THUMB,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-total-alkalinity.html,general,Sodium bicarbonate (baking soda) raises alkalinity; muriatic acid or sodium bisulfate lowers it.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-total-alkalinity.html,total alkalinity,"What Alkalinity Does Total alkalinity measures the concentration of bicarbonate, carbonate, and hydroxide ions in pool water.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-total-alkalinity.html,ph,These ions act as a chemical buffer — they absorb acid or base additions before those additions can change pH.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/understanding-total-alkalinity.html,ph,"When TA is between 80 and 120 ppm, pH is stable and easy to manage.",RANGE,120 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-total-alkalinity.html,ph,"When TA drops below 60 ppm, even small amounts of acid (from rain, swimmer waste, or chemical additions) cause dramatic pH swings.",RANGE,60 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/understanding-total-alkalinity.html,ph,This condition is called &quot;pH bounce&quot; and is the most common cause of chronic pH management problems.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/water-balance-order.html,total alkalinity,In This Category Understanding pH in Pool Water Understanding Total Alkalinity Understanding Calcium Hardness Understanding Cyanuric Acid Understanding the Langelier Saturation Index Water Balance Order: The Correct Sequence On This Page Key Facts Why Order Matters The Correct Sequence Timing Betwee…,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/water-balance-order.html,total alkalinity,Key Facts Always adjust total alkalinity before pH — alkalinity stabilises pH and makes pH adjustments hold.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/water-balance-order.html,ph,Wait at least 4–6 hours after any alkalinity adjustment before testing and adjusting pH.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/water-balance-order.html,ph,"Add chlorine last, after pH is in range — chlorine is most effective at the correct pH.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/water-balance-order.html,ph,"When you add sodium bicarbonate (baking soda) to raise alkalinity, pH also shifts.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/water-balance-order.html,ph,"If you adjust pH before alkalinity is correct, the pH will continue to drift once alkalinity is adjusted.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/water-balance-order.html,ph,"Similarly, chlorine is far less effective at high pH — adding chlorine while pH is above 7.8 is wasteful.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/water-balance-order.html,calcium hardness,Calcium hardness adjustments (calcium chloride) generate heat and can affect pH temporarily.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/water-balance-order.html,total alkalinity,The Correct Sequence Step 1: Adjust total alkalinity to 80–120 ppm using sodium bicarbonate (to raise) or muriatic acid (to lower).,RANGE,80–120 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/water-balance-order.html,ph,Step 2: Adjust pH to 7.2–7.6 using sodium carbonate or soda ash (to raise) or muriatic acid / sodium bisulfate (to lower).,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/water-balance-order.html,calcium hardness,Step 3: Adjust calcium hardness to the appropriate range for your pool type.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/water-balance-order.html,general,Step 4: Adjust chlorine and CYA.,EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/water-balance-order.html,ph,"With pH and alkalinity in range, your chlorine addition will be maximally effective and will hold at the target level far more stably.",EDITORIAL_SIMPLIFICATION,,UNQUANTIFIED,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,MEDIUM,REQUIRES_EXPERT_REVIEW
academy/water-balance/water-balance-order.html,ph,"Examples Full Rebalancing Sequence An opening test shows: TA 50 ppm, pH 7.0, CH 100 ppm, FC 0.",RANGE,50 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
academy/water-balance/water-balance-order.html,general,Day 1 morning: add sodium bicarbonate to raise TA toward 90 ppm.,RANGE,90 ppm,STATED_RANGE,false,none (site cites zero external sources -- see source-audit.csv),VARIES_ACROSS_PAGES,LOW,ROUTINE
