url,file_path,title,title_length,meta_description_length,h1_count,og_title_present,issues
https://waterbalancetools.com/entities/unit-days,entities/unit-days.html,Days | WaterBalanceTools,24,79,1,true,none
https://waterbalancetools.com/entities/unit-fahrenheit,entities/unit-fahrenheit.html,°F | WaterBalanceTools,22,97,1,true,none
https://waterbalancetools.com/entities/unit-gallons,entities/unit-gallons.html,US Gallons | WaterBalanceTools,30,82,1,true,none
https://waterbalancetools.com/entities/unit-hours,entities/unit-hours.html,Hours | WaterBalanceTools,25,69,1,true,none
https://waterbalancetools.com/entities/unit-liters,entities/unit-liters.html,Metric Liters | WaterBalanceTools,33,157,1,true,none
https://waterbalancetools.com/entities/unit-mg-l,entities/unit-mg-l.html,mg/L | WaterBalanceTools,24,73,1,true,none
https://waterbalancetools.com/entities/unit-minutes,entities/unit-minutes.html,Minutes | WaterBalanceTools,27,90,1,true,none
https://waterbalancetools.com/entities/unit-months,entities/unit-months.html,Months | WaterBalanceTools,26,90,1,true,none
https://waterbalancetools.com/entities/unit-ppm,entities/unit-ppm.html,ppm | WaterBalanceTools,23,71,1,true,none
https://waterbalancetools.com/entities/unit-weeks,entities/unit-weeks.html,Weeks | WaterBalanceTools,25,78,1,true,none
https://waterbalancetools.com/entities/vacation-rental-checklist,entities/vacation-rental-checklist.html,Airbnb Pool Turnover Checklist | WaterBalanceTools,50,109,1,true,none
https://waterbalancetools.com/entities/vinyl-pool,entities/vinyl-pool.html,Vinyl Pool | WaterBalanceTools,30,75,1,true,none
https://waterbalancetools.com/entities/water-replacement,entities/water-replacement.html,Water Replacement | WaterBalanceTools,37,101,1,true,none
https://waterbalancetools.com/entities/water-test-sheet,entities/water-test-sheet.html,Water Test Log | WaterBalanceTools,34,85,1,true,none
https://waterbalancetools.com/entities/winterization,entities/winterization.html,Winterization | WaterBalanceTools,33,81,1,true,none
https://waterbalancetools.com/formulas/alkalinity-formula,formulas/alkalinity-formula.html,Total Alkalinity Adjustment Formula | Formula Library | WaterBalanceTools,73,122,1,true,TITLE_TOO_LONG
https://waterbalancetools.com/formulas/cya-formula,formulas/cya-formula.html,CYA (Cyanuric Acid) Dose Formula | Formula Library | WaterBalanceTools,70,108,1,true,TITLE_TOO_LONG
https://waterbalancetools.com/formulas/,formulas/index.html,Pool Chemistry Formula Library | WaterBalanceTools,50,160,1,true,none
https://waterbalancetools.com/formulas/liquid-chlorine-formula,formulas/liquid-chlorine-formula.html,Liquid Chlorine Dose Formula | Formula Library | WaterBalanceTools,66,116,1,true,TITLE_TOO_LONG
https://waterbalancetools.com/formulas/lsi-formula,formulas/lsi-formula.html,Langelier Saturation Index (LSI) Formula | Formula Library | WaterBalanceTools,78,136,1,true,TITLE_TOO_LONG
https://waterbalancetools.com/formulas/ph-adjustment-formula,formulas/ph-adjustment-formula.html,pH Adjustment Formula | Formula Library | WaterBalanceTools,59,101,1,true,none
https://waterbalancetools.com/formulas/pool-volume-formula,formulas/pool-volume-formula.html,Pool Volume Formula | Formula Library | WaterBalanceTools,57,135,1,true,none
https://waterbalancetools.com/formulas/salt-formula,formulas/salt-formula.html,Salt Pool Formula | Formula Library | WaterBalanceTools,55,112,1,true,none
https://waterbalancetools.com/formulas/shock-formula,formulas/shock-formula.html,Pool Shock Formula | Formula Library | WaterBalanceTools,56,132,1,true,none
https://waterbalancetools.com/formulas/turnover-formula,formulas/turnover-formula.html,Pool Turnover Rate Formula | Formula Library | WaterBalanceTools,64,125,1,true,none
https://waterbalancetools.com/glossary/aggressive-water,glossary/aggressive-water.html,Aggressive Water | Glossary | WaterBalanceTools,47,132,1,true,none
https://waterbalancetools.com/glossary/algae-bloom,glossary/algae-bloom.html,Algae Bloom | Glossary | WaterBalanceTools,42,160,1,true,none
https://waterbalancetools.com/glossary/algaecide,glossary/algaecide.html,Algaecide | Glossary | WaterBalanceTools,40,160,1,true,none
https://waterbalancetools.com/glossary/ammonia,glossary/ammonia.html,Ammonia (Pool Water) | Glossary | WaterBalanceTools,51,160,1,true,none
https://waterbalancetools.com/glossary/backwashing,glossary/backwashing.html,Backwashing | Glossary | WaterBalanceTools,42,160,1,true,none
https://waterbalancetools.com/glossary/bather-load,glossary/bather-load.html,Bather Load | Glossary | WaterBalanceTools,42,160,1,true,none
https://waterbalancetools.com/glossary/bcdmh,glossary/bcdmh.html,BCDMH | Glossary | WaterBalanceTools,36,160,1,true,none
https://waterbalancetools.com/glossary/bicarbonate-alkalinity,glossary/bicarbonate-alkalinity.html,Bicarbonate Alkalinity | Glossary | WaterBalanceTools,53,160,1,true,none
https://waterbalancetools.com/glossary/biofilm,glossary/biofilm.html,Biofilm | Glossary | WaterBalanceTools,38,160,1,true,none
https://waterbalancetools.com/glossary/black-algae,glossary/black-algae.html,Black Algae | Glossary | WaterBalanceTools,42,160,1,true,none
https://waterbalancetools.com/glossary/breakpoint-chlorination,glossary/breakpoint-chlorination.html,Breakpoint Chlorination | Glossary | WaterBalanceTools,54,160,1,true,none
https://waterbalancetools.com/glossary/breakpoint-dose,glossary/breakpoint-dose.html,Breakpoint Dose | Glossary | WaterBalanceTools,46,160,1,true,none
https://waterbalancetools.com/glossary/bromine,glossary/bromine.html,Bromine | Glossary | WaterBalanceTools,38,160,1,true,none
https://waterbalancetools.com/glossary/calcium-hardness,glossary/calcium-hardness.html,Calcium Hardness | Glossary | WaterBalanceTools,47,160,1,true,none
https://waterbalancetools.com/glossary/calcium-hypochlorite,glossary/calcium-hypochlorite.html,Calcium Hypochlorite | Glossary | WaterBalanceTools,51,160,1,true,none
https://waterbalancetools.com/glossary/carbon-dioxide,glossary/carbon-dioxide.html,Carbon Dioxide | Glossary | WaterBalanceTools,45,160,1,true,none
https://waterbalancetools.com/glossary/cartridge-filter,glossary/cartridge-filter.html,Cartridge Filter | Glossary | WaterBalanceTools,47,160,1,true,none
https://waterbalancetools.com/glossary/chemical-compatibility,glossary/chemical-compatibility.html,Chemical Compatibility | Glossary | WaterBalanceTools,53,160,1,true,none
https://waterbalancetools.com/glossary/chemical-log,glossary/chemical-log.html,Chemical Log | Glossary | WaterBalanceTools,43,160,1,true,none
https://waterbalancetools.com/glossary/chemical-storage,glossary/chemical-storage.html,Chemical Storage | Glossary | WaterBalanceTools,47,160,1,true,none
https://waterbalancetools.com/glossary/chloramine,glossary/chloramine.html,Chloramine | Glossary | WaterBalanceTools,41,160,1,true,none
https://waterbalancetools.com/glossary/chlorine-demand,glossary/chlorine-demand.html,Chlorine Demand | Glossary | WaterBalanceTools,46,160,1,true,none
https://waterbalancetools.com/glossary/chlorine-stabilizer,glossary/chlorine-stabilizer.html,Chlorine Stabilizer | Glossary | WaterBalanceTools,50,160,1,true,none
https://waterbalancetools.com/glossary/clarifier,glossary/clarifier.html,Clarifier | Glossary | WaterBalanceTools,40,160,1,true,none
https://waterbalancetools.com/glossary/closing-chemical-kit,glossary/closing-chemical-kit.html,Closing Chemical Kit | Glossary | WaterBalanceTools,51,160,1,true,none
https://waterbalancetools.com/glossary/colorimetric-test,glossary/colorimetric-test.html,Colorimetric Test | Glossary | WaterBalanceTools,48,160,1,true,none
https://waterbalancetools.com/glossary/combined-chlorine,glossary/combined-chlorine.html,Combined Chlorine | Glossary | WaterBalanceTools,48,160,1,true,none
https://waterbalancetools.com/glossary/conductivity,glossary/conductivity.html,Conductivity | Glossary | WaterBalanceTools,43,160,1,true,none
https://waterbalancetools.com/glossary/copper,glossary/copper.html,Copper (Pool Water) | Glossary | WaterBalanceTools,50,160,1,true,none
https://waterbalancetools.com/glossary/cyanuric-acid,glossary/cyanuric-acid.html,Cyanuric Acid | Glossary | WaterBalanceTools,44,160,1,true,none
https://waterbalancetools.com/glossary/de-filter,glossary/de-filter.html,DE Filter | Glossary | WaterBalanceTools,40,160,1,true,none
https://waterbalancetools.com/glossary/dead-algae,glossary/dead-algae.html,Dead Algae | Glossary | WaterBalanceTools,41,160,1,true,none
https://waterbalancetools.com/glossary/dichlor,glossary/dichlor.html,Dichlor | Glossary | WaterBalanceTools,38,160,1,true,none
https://waterbalancetools.com/glossary/dilution,glossary/dilution.html,Dilution | Glossary | WaterBalanceTools,39,160,1,true,none
https://waterbalancetools.com/glossary/dpd-test,glossary/dpd-test.html,DPD Test | Glossary | WaterBalanceTools,39,160,1,true,none
https://waterbalancetools.com/glossary/evaporation,glossary/evaporation.html,Evaporation | Glossary | WaterBalanceTools,42,160,1,true,none
https://waterbalancetools.com/glossary/filter-pressure,glossary/filter-pressure.html,Filter Pressure | Glossary | WaterBalanceTools,46,160,1,true,none
https://waterbalancetools.com/glossary/flocculant,glossary/flocculant.html,Flocculant | Glossary | WaterBalanceTools,41,160,1,true,none
https://waterbalancetools.com/glossary/free-chlorine,glossary/free-chlorine.html,Free Chlorine | Glossary | WaterBalanceTools,44,160,1,true,none
https://waterbalancetools.com/glossary/gpm,glossary/gpm.html,GPM (Gallons Per Minute) | Glossary | WaterBalanceTools,55,160,1,true,none
https://waterbalancetools.com/glossary/green-algae,glossary/green-algae.html,Green Algae | Glossary | WaterBalanceTools,42,160,1,true,none
https://waterbalancetools.com/glossary/hypochlorous-acid,glossary/hypochlorous-acid.html,Hypochlorous Acid | Glossary | WaterBalanceTools,48,160,1,true,none
https://waterbalancetools.com/glossary/,glossary/index.html,Pool Chemistry Glossary | WaterBalanceTools,43,131,1,true,none
https://waterbalancetools.com/glossary/iron,glossary/iron.html,Iron (Pool Water) | Glossary | WaterBalanceTools,48,160,1,true,none
https://waterbalancetools.com/glossary/langelier-saturation-index,glossary/langelier-saturation-index.html,Langelier Saturation Index | Glossary | WaterBalanceTools,57,160,1,true,none
https://waterbalancetools.com/glossary/main-drain,glossary/main-drain.html,Main Drain | Glossary | WaterBalanceTools,41,160,1,true,none
https://waterbalancetools.com/glossary/metal-sequestrant,glossary/metal-sequestrant.html,Metal Sequestrant | Glossary | WaterBalanceTools,48,160,1,true,none
https://waterbalancetools.com/glossary/multiport-valve,glossary/multiport-valve.html,Multiport Valve | Glossary | WaterBalanceTools,46,160,1,true,none
https://waterbalancetools.com/glossary/muriatic-acid,glossary/muriatic-acid.html,Muriatic Acid | Glossary | WaterBalanceTools,44,160,1,true,none
https://waterbalancetools.com/glossary/mustard-algae,glossary/mustard-algae.html,Mustard Algae | Glossary | WaterBalanceTools,44,160,1,true,none
https://waterbalancetools.com/glossary/opening-chemical-kit,glossary/opening-chemical-kit.html,Opening Chemical Kit | Glossary | WaterBalanceTools,51,160,1,true,none
https://waterbalancetools.com/glossary/orp,glossary/orp.html,ORP (Oxidation-Reduction Potential) | WaterBalanceTools,55,160,1,true,none
https://waterbalancetools.com/glossary/oto-test,glossary/oto-test.html,OTO Test | Glossary | WaterBalanceTools,39,160,1,true,none
https://waterbalancetools.com/glossary/oxidizer,glossary/oxidizer.html,Oxidizer | Glossary | WaterBalanceTools,39,160,1,true,none
https://waterbalancetools.com/glossary/ozone,glossary/ozone.html,Ozone | Glossary | WaterBalanceTools,36,160,1,true,none
https://waterbalancetools.com/glossary/partial-drain,glossary/partial-drain.html,Partial Drain | Glossary | WaterBalanceTools,44,160,1,true,none
https://waterbalancetools.com/glossary/parts-per-million,glossary/parts-per-million.html,Parts Per Million | Glossary | WaterBalanceTools,48,160,1,true,none
https://waterbalancetools.com/glossary/ph-bounce,glossary/ph-bounce.html,pH Bounce | Glossary | WaterBalanceTools,40,160,1,true,none
https://waterbalancetools.com/glossary/ph-increaser,glossary/ph-increaser.html,pH Increaser | Glossary | WaterBalanceTools,43,160,1,true,none
https://waterbalancetools.com/glossary/ph,glossary/ph.html,pH | Glossary | WaterBalanceTools,33,160,1,true,none
https://waterbalancetools.com/glossary/phosphates,glossary/phosphates.html,Phosphates | Glossary | WaterBalanceTools,41,160,1,true,none
https://waterbalancetools.com/glossary/pink-slime,glossary/pink-slime.html,Pink Slime | Glossary | WaterBalanceTools,41,160,1,true,none
https://waterbalancetools.com/glossary/pool-chemistry-reference,glossary/pool-chemistry-reference.html,Pool Chemistry Reference | Glossary | WaterBalanceTools,55,160,1,true,none
https://waterbalancetools.com/glossary/pool-maintenance-schedule,glossary/pool-maintenance-schedule.html,Pool Maintenance Schedule | Glossary | WaterBalanceTools,56,160,1,true,none
https://waterbalancetools.com/glossary/pool-pump,glossary/pool-pump.html,Pool Pump | Glossary | WaterBalanceTools,40,160,1,true,none
https://waterbalancetools.com/glossary/pool-safety-equipment,glossary/pool-safety-equipment.html,Pool Safety Equipment | Glossary | WaterBalanceTools,52,160,1,true,none
https://waterbalancetools.com/glossary/pool-shock-schedule,glossary/pool-shock-schedule.html,Pool Shock Schedule | Glossary | WaterBalanceTools,50,160,1,true,none
https://waterbalancetools.com/glossary/pool-turnover-rate,glossary/pool-turnover-rate.html,Pool Turnover Rate | Glossary | WaterBalanceTools,49,160,1,true,none
https://waterbalancetools.com/glossary/pool-volume-reference,glossary/pool-volume-reference.html,Pool Volume Reference | Glossary | WaterBalanceTools,52,160,1,true,none
https://waterbalancetools.com/glossary/pool-volume,glossary/pool-volume.html,Pool Volume | Glossary | WaterBalanceTools,42,160,1,true,none
https://waterbalancetools.com/glossary/pressure-gauge,glossary/pressure-gauge.html,Pressure Gauge | Glossary | WaterBalanceTools,45,160,1,true,none
https://waterbalancetools.com/glossary/pump-turnover,glossary/pump-turnover.html,Pump Turnover | Glossary | WaterBalanceTools,44,160,1,true,none
https://waterbalancetools.com/glossary/reagent,glossary/reagent.html,Reagent | Glossary | WaterBalanceTools,38,160,1,true,none
https://waterbalancetools.com/glossary/return-jet,glossary/return-jet.html,Return Jet | Glossary | WaterBalanceTools,41,160,1,true,none
https://waterbalancetools.com/glossary/salt-chlorination,glossary/salt-chlorination.html,Salt Chlorination | Glossary | WaterBalanceTools,48,160,1,true,none
https://waterbalancetools.com/glossary/sand-filter,glossary/sand-filter.html,Sand Filter | Glossary | WaterBalanceTools,42,160,1,true,none
https://waterbalancetools.com/glossary/sanitizer,glossary/sanitizer.html,Sanitizer | Glossary | WaterBalanceTools,40,160,1,true,none
https://waterbalancetools.com/glossary/saturated-ph,glossary/saturated-ph.html,Saturated pH | Glossary | WaterBalanceTools,43,160,1,true,none
https://waterbalancetools.com/glossary/saturation-index,glossary/saturation-index.html,Saturation Index | Glossary | WaterBalanceTools,47,160,1,true,none
https://waterbalancetools.com/glossary/scale-inhibitor,glossary/scale-inhibitor.html,Scale Inhibitor | Glossary | WaterBalanceTools,46,160,1,true,none
https://waterbalancetools.com/glossary/scaling-water,glossary/scaling-water.html,Scaling Water | Glossary | WaterBalanceTools,44,117,1,true,none
https://waterbalancetools.com/glossary/shock-dosage,glossary/shock-dosage.html,Shock Dosage | Glossary | WaterBalanceTools,43,160,1,true,none
https://waterbalancetools.com/glossary/shock,glossary/shock.html,Shock | Glossary | WaterBalanceTools,36,160,1,true,none
https://waterbalancetools.com/glossary/skimmer,glossary/skimmer.html,Skimmer | Glossary | WaterBalanceTools,38,160,1,true,none
https://waterbalancetools.com/glossary/sodium-bicarbonate,glossary/sodium-bicarbonate.html,Sodium Bicarbonate | Glossary | WaterBalanceTools,49,160,1,true,none
https://waterbalancetools.com/glossary/sodium-bisulfate,glossary/sodium-bisulfate.html,Sodium Bisulfate | Glossary | WaterBalanceTools,47,160,1,true,none
https://waterbalancetools.com/glossary/sodium-carbonate,glossary/sodium-carbonate.html,Sodium Carbonate | Glossary | WaterBalanceTools,47,160,1,true,none
https://waterbalancetools.com/glossary/sodium-hypochlorite,glossary/sodium-hypochlorite.html,Sodium Hypochlorite | Glossary | WaterBalanceTools,50,160,1,true,none
https://waterbalancetools.com/glossary/superchlorination,glossary/superchlorination.html,Superchlorination | Glossary | WaterBalanceTools,48,160,1,true,none
https://waterbalancetools.com/glossary/test-strip,glossary/test-strip.html,Test Strip | Glossary | WaterBalanceTools,41,160,1,true,none
https://waterbalancetools.com/glossary/total-alkalinity,glossary/total-alkalinity.html,Total Alkalinity | Glossary | WaterBalanceTools,47,160,1,true,none
https://waterbalancetools.com/glossary/total-chlorine,glossary/total-chlorine.html,Total Chlorine | Glossary | WaterBalanceTools,45,160,1,true,none
https://waterbalancetools.com/glossary/total-dissolved-solids,glossary/total-dissolved-solids.html,Total Dissolved Solids | Glossary | WaterBalanceTools,53,160,1,true,none
https://waterbalancetools.com/glossary/total-hardness,glossary/total-hardness.html,Total Hardness | Glossary | WaterBalanceTools,45,160,1,true,none
https://waterbalancetools.com/glossary/trichlor,glossary/trichlor.html,Trichlor | Glossary | WaterBalanceTools,39,160,1,true,none
https://waterbalancetools.com/glossary/turbidity,glossary/turbidity.html,Turbidity | Glossary | WaterBalanceTools,40,160,1,true,none
https://waterbalancetools.com/glossary/uv-sanitization,glossary/uv-sanitization.html,UV Sanitization | Glossary | WaterBalanceTools,46,160,1,true,none
https://waterbalancetools.com/glossary/water-balance-checklist,glossary/water-balance-checklist.html,Water Balance Checklist | Glossary | WaterBalanceTools,54,160,1,true,none
https://waterbalancetools.com/glossary/water-temperature,glossary/water-temperature.html,Water Temperature | Glossary | WaterBalanceTools,48,160,1,true,none
https://waterbalancetools.com/glossary/water-test-log,glossary/water-test-log.html,Water Test Log | Glossary | WaterBalanceTools,45,160,1,true,none
https://waterbalancetools.com/glossary/winterization,glossary/winterization.html,Winterization | Glossary | WaterBalanceTools,44,160,1,true,none
https://waterbalancetools.com/guides/advanced/chlorine-breakdown-sunlight,guides/advanced/chlorine-breakdown-sunlight.html,"Chlorine Breakdown in Sunlight (UV, CYA &amp; Dosing) | WaterBalanceTools",73,92,1,true,TITLE_TOO_LONG
https://waterbalancetools.com/guides/advanced/chlorine-vs-saltwater,guides/advanced/chlorine-vs-saltwater.html,Chlorine vs Saltwater Pools (How Sanitizing Actually Works) | WaterBalanceTools,79,117,1,true,TITLE_TOO_LONG
https://waterbalancetools.com/guides/advanced/cya-stabilizer-explained,guides/advanced/cya-stabilizer-explained.html,CYA Stabilizer Explained (Chlorine Protection vs Lock-In) | WaterBalanceTools,77,103,1,true,TITLE_TOO_LONG
https://waterbalancetools.com/guides/advanced/,guides/advanced/index.html,Advanced Guides Hub | WaterBalanceTools,39,72,1,true,none
https://waterbalancetools.com/guides/advanced/pool-chemistry-balance-explained,guides/advanced/pool-chemistry-balance-explained.html,"Pool Chemistry Balance Explained (pH, TA, Calcium &amp; Sanitizer) | WaterBalanceTools",86,122,1,true,TITLE_TOO_LONG
https://waterbalancetools.com/guides/alkalinity-guide,guides/alkalinity-guide.html,Pool Alkalinity Guide | WaterBalanceTools,41,67,1,true,none
https://waterbalancetools.com/guides/chlorine-guide,guides/chlorine-guide.html,Pool Chlorine Guide | WaterBalanceTools,39,76,1,true,none
https://waterbalancetools.com/guides/chlorine/chlorine-too-high-after-shocking,guides/chlorine/chlorine-too-high-after-shocking.html,Chlorine Too High After Shocking: What to Do | WaterBalanceTools,64,134,1,true,none
https://waterbalancetools.com/guides/chlorine/free-chlorine-vs-total-chlorine,guides/chlorine/free-chlorine-vs-total-chlorine.html,Free Chlorine vs Total Chlorine Explained | WaterBalanceTools,61,144,1,true,none
https://waterbalancetools.com/guides/chlorine/how-often-should-i-shock-my-pool,guides/chlorine/how-often-should-i-shock-my-pool.html,How Often Should I Shock My Pool? | WaterBalanceTools,53,135,1,true,none
https://waterbalancetools.com/guides/chlorine/,guides/chlorine/index.html,Chlorine Guides Hub | WaterBalanceTools,39,75,1,true,none
https://waterbalancetools.com/guides/chlorine/why-pool-chlorine-disappears-overnight,guides/chlorine/why-pool-chlorine-disappears-overnight.html,Why Pool Chlorine Disappears Overnight | WaterBalanceTools,58,129,1,true,none
https://waterbalancetools.com/guides/chlorine/why-pool-wont-hold-chlorine,guides/chlorine/why-pool-wont-hold-chlorine.html,Why Pool Won't Hold Chlorine: Causes and Fixes | WaterBalanceTools,66,133,1,true,TITLE_TOO_LONG
https://waterbalancetools.com/guides/edge-cases/high-cya-chlorine-lock,guides/edge-cases/high-cya-chlorine-lock.html,High CYA Chlorine Lock (Why FC Reads Fine But Water Fails) | WaterBalanceTools,78,116,1,true,TITLE_TOO_LONG
https://waterbalancetools.com/guides/edge-cases/,guides/edge-cases/index.html,Edge Cases Guides Hub | WaterBalanceTools,41,65,1,true,none
https://waterbalancetools.com/guides/edge-cases/over-shocking-pool-effects,guides/edge-cases/over-shocking-pool-effects.html,Over-Shocking a Pool: Effects &amp; What to Do | WaterBalanceTools,66,113,1,true,TITLE_TOO_LONG
https://waterbalancetools.com/guides/edge-cases/pool-temperature-effect-chlorine,guides/edge-cases/pool-temperature-effect-chlorine.html,"Pool Temperature Effect on Chlorine (Warmer Water, Faster Demand) | WaterBalanceTools",85,80,1,true,TITLE_TOO_LONG
https://waterbalancetools.com/guides/edge-cases/rain-effect-on-pool-chemistry,guides/edge-cases/rain-effect-on-pool-chemistry.html,"Does Rain Affect Pool Chemistry? (Dilution, pH &amp; Chlorine) | WaterBalanceTools",82,107,1,true,TITLE_TOO_LONG
https://waterbalancetools.com/guides/edge-cases/swimming-after-shocking-pool,guides/edge-cases/swimming-after-shocking-pool.html,How Long After Shocking a Pool Can You Swim? (Safe Wait Times) | WaterBalanceTools,82,146,1,true,TITLE_TOO_LONG
https://waterbalancetools.com/guides/hot-tub-chemistry,guides/hot-tub-chemistry.html,Hot Tub Chemistry Guide | WaterBalanceTools,43,67,1,true,none
https://waterbalancetools.com/guides/hot-tub-maintenance,guides/hot-tub-maintenance.html,Hot Tub Maintenance Guide | WaterBalanceTools,45,89,1,true,none
https://waterbalancetools.com/guides/hot-tub/hot-tub-alkalinity-too-high,guides/hot-tub/hot-tub-alkalinity-too-high.html,Hot Tub Alkalinity Too High: What to Do | WaterBalanceTools,59,123,1,true,none
https://waterbalancetools.com/guides/hot-tub/hot-tub-chlorine-too-high,guides/hot-tub/hot-tub-chlorine-too-high.html,Hot Tub Chlorine Too High: What to Do | WaterBalanceTools,57,132,1,true,none
https://waterbalancetools.com/guides/hot-tub/hot-tub-chlorine-too-low,guides/hot-tub/hot-tub-chlorine-too-low.html,Hot Tub Chlorine Too Low: Causes and Fix | WaterBalanceTools,60,128,1,true,none
https://waterbalancetools.com/guides/hot-tub/hot-tub-ph-too-low,guides/hot-tub/hot-tub-ph-too-low.html,Hot Tub pH Too Low: Causes and Fix | WaterBalanceTools,54,126,1,true,none
https://waterbalancetools.com/guides/hot-tub/how-often-to-shock-a-hot-tub,guides/hot-tub/how-often-to-shock-a-hot-tub.html,How Often to Shock a Hot Tub | WaterBalanceTools,48,128,1,true,none
https://waterbalancetools.com/guides/hot-tub/,guides/hot-tub/index.html,Hot Tub Guides Hub | WaterBalanceTools,38,66,1,true,none
https://waterbalancetools.com/guides/,guides/index.html,Guides Hub | WaterBalanceTools,30,70,1,true,none
https://waterbalancetools.com/guides/ph-guide,guides/ph-guide.html,Pool pH Guide | WaterBalanceTools,33,75,1,true,none
https://waterbalancetools.com/guides/ph/can-you-swim-in-high-ph-water,guides/ph/can-you-swim-in-high-ph-water.html,Can You Swim in High pH Pool Water? | WaterBalanceTools,55,142,1,true,none
https://waterbalancetools.com/guides/ph/does-rain-lower-pool-ph,guides/ph/does-rain-lower-pool-ph.html,Does Rain Lower Pool pH? | WaterBalanceTools,44,132,1,true,none
https://waterbalancetools.com/guides/ph/how-to-lower-pool-ph,guides/ph/how-to-lower-pool-ph.html,How to Lower Pool pH: Step-by-Step Guide | WaterBalanceTools,60,130,1,true,none
https://waterbalancetools.com/guides/ph/,guides/ph/index.html,pH Guides Hub | WaterBalanceTools,33,81,1,true,none
https://waterbalancetools.com/guides/ph/what-causes-high-pool-ph,guides/ph/what-causes-high-pool-ph.html,What Causes High Pool pH? | WaterBalanceTools,45,127,1,true,none
https://waterbalancetools.com/guides/ph/why-pool-ph-keeps-rising,guides/ph/why-pool-ph-keeps-rising.html,Why Pool pH Keeps Rising | WaterBalanceTools,44,117,1,true,none
https://waterbalancetools.com/guides/pool-chemistry-basics,guides/pool-chemistry-basics.html,Pool Chemistry Basics | WaterBalanceTools,41,95,1,true,none
https://waterbalancetools.com/guides/questions/can-rain-affect-pool-chemistry,guides/questions/can-rain-affect-pool-chemistry.html,Can Rain Affect Pool Chemistry? | WaterBalanceTools,51,151,1,true,none
https://waterbalancetools.com/guides/questions/can-you-swim-after-shocking-a-pool,guides/questions/can-you-swim-after-shocking-a-pool.html,Can You Swim After Shocking a Pool? | WaterBalanceTools,55,149,1,true,none
https://waterbalancetools.com/guides/questions/,guides/questions/index.html,Questions Guides Hub | WaterBalanceTools,40,65,1,true,none
https://waterbalancetools.com/guides/questions/why-does-hot-tub-water-smell,guides/questions/why-does-hot-tub-water-smell.html,Why Does Hot Tub Water Smell? | WaterBalanceTools,49,151,1,true,none
https://waterbalancetools.com/guides/questions/why-does-pool-water-turn-cloudy,guides/questions/why-does-pool-water-turn-cloudy.html,Why Does Pool Water Turn Cloudy? | WaterBalanceTools,52,141,1,true,none
https://waterbalancetools.com/guides/questions/why-is-my-hot-tub-foamy,guides/questions/why-is-my-hot-tub-foamy.html,Why Is My Hot Tub Foamy? | WaterBalanceTools,44,138,1,true,none
https://waterbalancetools.com/guides/questions/why-is-my-pool-green-but-chlorine-is-high,guides/questions/why-is-my-pool-green-but-chlorine-is-high.html,Why Is My Pool Green But Chlorine Is High? | WaterBalanceTools,62,151,1,true,none
https://waterbalancetools.com/guides/seasonal/closing-pool-chemistry-winter,guides/seasonal/closing-pool-chemistry-winter.html,"Closing Pool Chemistry for Winter (Balance, Shock &amp; Winterize) | WaterBalanceTools",86,107,1,true,TITLE_TOO_LONG
https://waterbalancetools.com/guides/seasonal/,guides/seasonal/index.html,Seasonal Guides Hub | WaterBalanceTools,39,66,1,true,none
https://waterbalancetools.com/guides/seasonal/opening-pool-chemistry-checklist,guides/seasonal/opening-pool-chemistry-checklist.html,Opening Pool Chemistry Checklist (Start-Up Chemicals Order) | WaterBalanceTools,79,111,1,true,TITLE_TOO_LONG
https://waterbalancetools.com/guides/seasonal/summer-high-chlorine-demand,guides/seasonal/summer-high-chlorine-demand.html,"Summer High Chlorine Demand (Heat, Sun &amp; Load) | WaterBalanceTools",70,109,1,true,TITLE_TOO_LONG
https://waterbalancetools.com/guides/seasonal/winter-pool-maintenance-chemistry,guides/seasonal/winter-pool-maintenance-chemistry.html,Winter Pool Maintenance Chemistry (Mild &amp; Cold Climates) | WaterBalanceTools,80,124,1,true,TITLE_TOO_LONG
https://waterbalancetools.com/hot-tub-chemical-levels-chart,hot-tub-chemical-levels-chart.html,Hot Tub Chemical Levels Chart (All Parameters) | WaterBalanceTools,66,160,1,true,TITLE_TOO_LONG
https://waterbalancetools.com/hot-tub-chlorine-levels-chart,hot-tub-chlorine-levels-chart.html,Hot Tub Chlorine Levels Chart | WaterBalanceTools,49,124,1,true,none
https://waterbalancetools.com/,index.html,Pool & Hot Tub Chemical Calculator | WaterBalanceTools,54,110,1,true,none
https://waterbalancetools.com/legal/,legal/index.html,Legal Hub | WaterBalanceTools,29,67,1,true,none
https://waterbalancetools.com/legal/legal,legal/legal.html,Legal Information | WaterBalanceTools,37,73,1,true,none
https://waterbalancetools.com/legal/ownership,legal/ownership.html,Ownership &amp; Operator Information | WaterBalanceTools,56,81,1,true,none
https://waterbalancetools.com/maintenance/how-often-add-chlorine-pool,maintenance/how-often-add-chlorine-pool.html,How Often to Add Chlorine to a Pool | WaterBalanceTools,55,98,1,true,none
https://waterbalancetools.com/maintenance/how-to-balance-pool-water,maintenance/how-to-balance-pool-water.html,How to Balance Pool Water | WaterBalanceTools,45,111,1,true,none
https://waterbalancetools.com/maintenance/how-to-fix-cloudy-hot-tub,maintenance/how-to-fix-cloudy-hot-tub.html,How to Fix Cloudy Hot Tub Water | WaterBalanceTools,51,115,1,true,none
