url,rel,title,h1,page_type,topics,inbound_links,crawl_depth,indexable,redirect_source,robots,canonical,schema_types,citation_block,citation_links,word_count,description_present
/comparisons/saltwater-pool-vs-chlorine,comparisons/saltwater-pool-vs-chlorine.html,Saltwater Pool vs Chlorine Pool | WaterBalanceTools,Saltwater Pool vs Chlorine Pool,comparisons,chlorine|salt,8,2,true,false,"index, follow",https://waterbalancetools.com/comparisons/saltwater-pool-vs-chlorine,BreadcrumbList|ListItem,false,0,247,true
/editorial/content-standards,editorial/content-standards/index.html,Content Standards | WaterBalanceTools,Content Standards,editorial,general,1,5,true,false,"index, follow",https://waterbalancetools.com/editorial/content-standards/,BreadcrumbList|ListItem|WebPage,false,0,271,true
/editorial/correction-policy,editorial/correction-policy/index.html,Correction Policy | WaterBalanceTools,Correction Policy,editorial,general,2,3,true,false,"index, follow",https://waterbalancetools.com/editorial/correction-policy/,BreadcrumbList|ListItem|WebPage,false,0,262,true
/editorial/editorial-policy,editorial/editorial-policy/index.html,Editorial Policy | WaterBalanceTools,Editorial Policy,editorial,general,23,3,true,false,"index, follow",https://waterbalancetools.com/editorial/editorial-policy/,BreadcrumbList|ListItem|WebPage,false,0,373,true
/editorial,editorial/index.html,Editorial Framework | WaterBalanceTools,Editorial Framework,editorial,general,6,4,true,false,"index, follow",https://waterbalancetools.com/editorial/,BreadcrumbList|ListItem|WebPage,false,0,129,true
/editorial/review-process,editorial/review-process/index.html,Review Process | WaterBalanceTools,Review Process,editorial,general,1,5,true,false,"index, follow",https://waterbalancetools.com/editorial/review-process/,BreadcrumbList|ListItem|WebPage,false,0,286,true
/editorial/update-policy,editorial/update-policy/index.html,Update Policy | WaterBalanceTools,Update Policy,editorial,general,2,3,true,false,"index, follow",https://waterbalancetools.com/editorial/update-policy/,BreadcrumbList|ListItem|WebPage,false,0,256,true
/entities/algae,entities/algae.html,Algae | WaterBalanceTools,Algae,entities,chlorine|algae,33,2,true,false,"index, follow",https://waterbalancetools.com/entities/algae,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,278,true
/entities/alkalinity,entities/alkalinity.html,Total Alkalinity | WaterBalanceTools,Total Alkalinity,entities,ph|alkalinity,50,2,true,false,"index, follow",https://waterbalancetools.com/entities/alkalinity,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,384,true
/entities/automatic-chlorinator,entities/automatic-chlorinator.html,Automatic Chlorinator | WaterBalanceTools,Automatic Chlorinator,entities,chlorine,24,2,true,false,"index, follow",https://waterbalancetools.com/entities/automatic-chlorinator,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,234,true
/entities/backwashing,entities/backwashing.html,Backwashing | WaterBalanceTools,Backwashing,entities,equipment,25,2,true,false,"index, follow",https://waterbalancetools.com/entities/backwashing,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,292,true
/entities/baking-soda,entities/baking-soda.html,Baking Soda | WaterBalanceTools,Baking Soda,entities,alkalinity,20,2,true,false,"index, follow",https://waterbalancetools.com/entities/baking-soda,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,237,true
/entities/balancing,entities/balancing.html,Water Balancing | WaterBalanceTools,Water Balancing,entities,water-balance,53,2,true,false,"index, follow",https://waterbalancetools.com/entities/balancing,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,337,true
/entities/biguanide,entities/biguanide.html,Biguanide | WaterBalanceTools,Biguanide,entities,chlorine|sanitizer,22,2,true,false,"index, follow",https://waterbalancetools.com/entities/biguanide,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,180,true
/entities/breakpoint-chlorination,entities/breakpoint-chlorination.html,Breakpoint Chlorination | WaterBalanceTools,Breakpoint Chlorination,entities,chlorine,34,2,true,false,"index, follow",https://waterbalancetools.com/entities/breakpoint-chlorination,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,283,true
/entities/bromine,entities/bromine.html,Bromine | WaterBalanceTools,Bromine,entities,ph|bromine|sanitizer|water-temperature,21,2,true,false,"index, follow",https://waterbalancetools.com/entities/bromine,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,261,true
/entities/calcium-chloride,entities/calcium-chloride.html,Calcium Chloride | WaterBalanceTools,Calcium Chloride,entities,calcium-hardness,17,2,true,false,"index, follow",https://waterbalancetools.com/entities/calcium-chloride,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,215,true
/entities/calcium-hardness,entities/calcium-hardness.html,Calcium Hardness | WaterBalanceTools,Calcium Hardness,entities,calcium-hardness,30,3,true,false,"index, follow",https://waterbalancetools.com/entities/calcium-hardness,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,409,true
/entities/calcium-hypochlorite,entities/calcium-hypochlorite.html,Calcium Hypochlorite | WaterBalanceTools,Calcium Hypochlorite,entities,chlorine|shock,9,3,true,false,"index, follow",https://waterbalancetools.com/entities/calcium-hypochlorite,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,267,true
/entities/cartridge-filter,entities/cartridge-filter.html,Cartridge Filter | WaterBalanceTools,Cartridge Filter,entities,equipment,9,3,true,false,"index, follow",https://waterbalancetools.com/entities/cartridge-filter,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,239,true
/entities/cdc,entities/cdc.html,CDC | WaterBalanceTools,CDC,entities,general,5,3,true,false,"index, follow",https://waterbalancetools.com/entities/cdc,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,138,true
/entities/chemical-feeder,entities/chemical-feeder.html,Chemical Feeder | WaterBalanceTools,Chemical Feeder,entities,general,1,3,true,false,"index, follow",https://waterbalancetools.com/entities/chemical-feeder,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,170,true
/entities/chemical-log,entities/chemical-log.html,Pool Chemical Log Sheet | WaterBalanceTools,Pool Chemical Log Sheet,entities,general,3,3,true,false,"index, follow",https://waterbalancetools.com/entities/chemical-log,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,180,true
/entities/closing-checklist,entities/closing-checklist.html,Pool Closing Checklist | WaterBalanceTools,Pool Closing Checklist,entities,seasonal-maintenance,2,3,true,false,"index, follow",https://waterbalancetools.com/entities/closing-checklist,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,142,true
/entities/cloudy-water,entities/cloudy-water.html,Cloudy Water | WaterBalanceTools,Cloudy Water,entities,troubleshooting,6,3,true,false,"index, follow",https://waterbalancetools.com/entities/cloudy-water,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,294,true
/entities/combined-chlorine,entities/combined-chlorine.html,Combined Chlorine | WaterBalanceTools,Combined Chlorine,entities,chlorine,22,3,true,false,"index, follow",https://waterbalancetools.com/entities/combined-chlorine,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,335,true
/entities/commercial-pool,entities/commercial-pool.html,Commercial Pool | WaterBalanceTools,Commercial Pool,entities,general,1,3,true,false,"index, follow",https://waterbalancetools.com/entities/commercial-pool,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,259,true
/entities/concrete-pool,entities/concrete-pool.html,Concrete Pool | WaterBalanceTools,Concrete Pool,entities,calcium-hardness|equipment,7,3,true,false,"index, follow",https://waterbalancetools.com/entities/concrete-pool,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,237,true
/entities/copper,entities/copper.html,Copper | WaterBalanceTools,Copper,entities,algae|equipment,5,3,true,false,"index, follow",https://waterbalancetools.com/entities/copper,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,197,true
/entities/corrosion,entities/corrosion.html,Corrosion | WaterBalanceTools,Corrosion,entities,water-balance|equipment,18,3,true,false,"index, follow",https://waterbalancetools.com/entities/corrosion,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,331,true
/entities/cover,entities/cover.html,Pool Cover | WaterBalanceTools,Pool Cover,entities,water-temperature|equipment,3,3,true,false,"index, follow",https://waterbalancetools.com/entities/cover,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,225,true
/entities/cyanuric-acid,entities/cyanuric-acid.html,Cyanuric Acid | WaterBalanceTools,Cyanuric Acid,entities,chlorine|cyanuric-acid,25,3,true,false,"index, follow",https://waterbalancetools.com/entities/cyanuric-acid,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,330,true
/entities/de-filter,entities/de-filter.html,DE Filter | WaterBalanceTools,DE Filter,entities,equipment,11,3,true,false,"index, follow",https://waterbalancetools.com/entities/de-filter,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,270,true
/entities/emergency-reference,entities/emergency-reference.html,Emergency Recovery Reference | WaterBalanceTools,Emergency Recovery Reference,entities,hot-tub-chemistry,3,3,true,false,"index, follow",https://waterbalancetools.com/entities/emergency-reference,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,192,true
/entities/epa,entities/epa.html,EPA | WaterBalanceTools,EPA,entities,general,2,3,true,false,"index, follow",https://waterbalancetools.com/entities/epa,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,127,true
/entities/eye-irritation,entities/eye-irritation.html,Eye Irritation | WaterBalanceTools,Eye Irritation,entities,ph,6,3,true,false,"index, follow",https://waterbalancetools.com/entities/eye-irritation,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,211,true
/entities/fiberglass-pool,entities/fiberglass-pool.html,Fiberglass Pool | WaterBalanceTools,Fiberglass Pool,entities,general,3,3,true,false,"index, follow",https://waterbalancetools.com/entities/fiberglass-pool,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,193,true
/entities/filtration,entities/filtration.html,Filtration | WaterBalanceTools,Filtration,entities,general,23,3,true,false,"index, follow",https://waterbalancetools.com/entities/filtration,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,350,true
/entities/flow-rate,entities/flow-rate.html,Flow Rate | WaterBalanceTools,Flow Rate,entities,pool-volume|equipment,8,3,true,false,"index, follow",https://waterbalancetools.com/entities/flow-rate,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,290,true
/entities/foaming,entities/foaming.html,Foaming | WaterBalanceTools,Foaming,entities,algae|hot-tub-chemistry,1,3,true,false,"index, follow",https://waterbalancetools.com/entities/foaming,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,207,true
/entities/free-chlorine,entities/free-chlorine.html,Free Chlorine | WaterBalanceTools,Free Chlorine,entities,chlorine,66,3,true,false,"index, follow",https://waterbalancetools.com/entities/free-chlorine,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,455,true
/entities/gallons,entities/gallons.html,Gallons | WaterBalanceTools,Gallons,entities,pool-volume,8,3,true,false,"index, follow",https://waterbalancetools.com/entities/gallons,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,208,true
/entities/green-water,entities/green-water.html,Green Water | WaterBalanceTools,Green Water,entities,chlorine|algae,10,3,true,false,"index, follow",https://waterbalancetools.com/entities/green-water,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,true,1,306,true
/entities/heater,entities/heater.html,Pool Heater | WaterBalanceTools,Pool Heater,entities,water-temperature|equipment,1,3,true,false,"index, follow",https://waterbalancetools.com/entities/heater,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,216,true
/entities/high-chlorine,entities/high-chlorine.html,High Chlorine | WaterBalanceTools,High Chlorine,entities,chlorine,3,3,true,false,"index, follow",https://waterbalancetools.com/entities/high-chlorine,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,205,true
/entities/high-ph,entities/high-ph.html,High pH | WaterBalanceTools,High pH,entities,chlorine|ph,8,3,true,false,"index, follow",https://waterbalancetools.com/entities/high-ph,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,303,true
/entities/hot-tub,entities/hot-tub.html,Hot Tub | WaterBalanceTools,Hot Tub,entities,pool-volume|hot-tub-chemistry,22,3,true,false,"index, follow",https://waterbalancetools.com/entities/hot-tub,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,368,true
/entities/hydrogen-peroxide,entities/hydrogen-peroxide.html,Hydrogen Peroxide | WaterBalanceTools,Hydrogen Peroxide,entities,chlorine,6,3,true,false,"index, follow",https://waterbalancetools.com/entities/hydrogen-peroxide,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,190,true
/entities,entities/index.html,Entity Graph — Pool Chemistry Knowledge Base | WaterBalanceTools,Pool Chemistry Entity Graph,entities,troubleshooting|equipment,125,2,true,false,"index, follow",https://waterbalancetools.com/entities,CollectionPage|DefinedTerm|BreadcrumbList|ListItem,false,0,1656,true
/entities/indoor-pool,entities/indoor-pool.html,Indoor Pool | WaterBalanceTools,Indoor Pool,entities,cyanuric-acid|indoor-pools,3,3,true,false,"index, follow",https://waterbalancetools.com/entities/indoor-pool,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,199,true
/entities/iron,entities/iron.html,Iron | WaterBalanceTools,Iron,entities,general,5,3,true,false,"index, follow",https://waterbalancetools.com/entities/iron,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,192,true
/entities/lamotte,entities/lamotte.html,LaMotte | WaterBalanceTools,LaMotte,entities,hot-tub-chemistry|testing|equipment,5,3,true,false,"index, follow",https://waterbalancetools.com/entities/lamotte,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,125,true
/entities/liquid-chlorine,entities/liquid-chlorine.html,Liquid Chlorine | WaterBalanceTools,Liquid Chlorine,entities,chlorine|sanitizer,9,3,true,false,"index, follow",https://waterbalancetools.com/entities/liquid-chlorine,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,236,true
/entities/liters,entities/liters.html,Liters | WaterBalanceTools,Liters,entities,pool-volume,2,3,true,false,"index, follow",https://waterbalancetools.com/entities/liters,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,160,true
/entities/low-chlorine,entities/low-chlorine.html,Low Chlorine | WaterBalanceTools,Low Chlorine,entities,chlorine|cyanuric-acid,8,3,true,false,"index, follow",https://waterbalancetools.com/entities/low-chlorine,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,287,true
/entities/low-ph,entities/low-ph.html,Low pH | WaterBalanceTools,Low pH,entities,ph|equipment,6,3,true,false,"index, follow",https://waterbalancetools.com/entities/low-ph,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,269,true
/entities/lsi,entities/lsi.html,Langelier Saturation Index | WaterBalanceTools,Langelier Saturation Index,entities,water-balance,35,3,true,false,"index, follow",https://waterbalancetools.com/entities/lsi,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,376,true
/entities/maintenance-checklist,entities/maintenance-checklist.html,Pool Maintenance Checklist | WaterBalanceTools,Pool Maintenance Checklist,entities,testing,3,3,true,false,"index, follow",https://waterbalancetools.com/entities/maintenance-checklist,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,194,true
/entities/maintenance-log,entities/maintenance-log.html,Hot Tub Maintenance Log | WaterBalanceTools,Hot Tub Maintenance Log,entities,hot-tub-chemistry,2,3,true,false,"index, follow",https://waterbalancetools.com/entities/maintenance-log,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,173,true
/entities/manganese,entities/manganese.html,Manganese | WaterBalanceTools,Manganese,entities,general,1,3,true,false,"index, follow",https://waterbalancetools.com/entities/manganese,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,168,true
/entities/muriatic-acid,entities/muriatic-acid.html,Muriatic Acid | WaterBalanceTools,Muriatic Acid,entities,ph|alkalinity,11,3,true,false,"index, follow",https://waterbalancetools.com/entities/muriatic-acid,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,302,true
/entities/nsf,entities/nsf.html,NSF International | WaterBalanceTools,NSF International,entities,hot-tub-chemistry|equipment,2,3,true,false,"index, follow",https://waterbalancetools.com/entities/nsf,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,119,true
/entities/opening-checklist,entities/opening-checklist.html,Pool Opening Checklist | WaterBalanceTools,Pool Opening Checklist,entities,seasonal-maintenance,2,3,true,false,"index, follow",https://waterbalancetools.com/entities/opening-checklist,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,153,true
/entities/orp,entities/orp.html,ORP | WaterBalanceTools,ORP,entities,general,5,3,true,false,"index, follow",https://waterbalancetools.com/entities/orp,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,204,true
/entities/outdoor-pool,entities/outdoor-pool.html,Outdoor Pool | WaterBalanceTools,Outdoor Pool,entities,chlorine|cyanuric-acid,4,3,true,false,"index, follow",https://waterbalancetools.com/entities/outdoor-pool,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,225,true
/entities/oxidation,entities/oxidation.html,Oxidation | WaterBalanceTools,Oxidation,entities,chlorine,7,3,true,false,"index, follow",https://waterbalancetools.com/entities/oxidation,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,207,true
/entities/ozone,entities/ozone.html,Ozone | WaterBalanceTools,Ozone,entities,sanitizer,3,3,true,false,"index, follow",https://waterbalancetools.com/entities/ozone,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,202,true
/entities/ph,entities/ph.html,pH | WaterBalanceTools,pH,entities,ph|alkalinity,44,3,true,false,"index, follow",https://waterbalancetools.com/entities/ph,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,489,true
/entities/phosphate,entities/phosphate.html,Phosphate | WaterBalanceTools,Phosphate,entities,algae,5,3,true,false,"index, follow",https://waterbalancetools.com/entities/phosphate,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,200,true
/entities/phta,entities/phta.html,PHTA | WaterBalanceTools,PHTA,entities,hot-tub-chemistry,12,3,true,false,"index, follow",https://waterbalancetools.com/entities/phta,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,199,true
/entities/pool-opening,entities/pool-opening.html,Pool Opening | WaterBalanceTools,Pool Opening,entities,seasonal-maintenance,5,3,true,false,"index, follow",https://waterbalancetools.com/entities/pool-opening,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,230,true
/entities/pool-salt,entities/pool-salt.html,Pool Salt | WaterBalanceTools,Pool Salt,entities,salt,3,3,true,false,"index, follow",https://waterbalancetools.com/entities/pool-salt,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,200,true
/entities/ppm,entities/ppm.html,Parts Per Million | WaterBalanceTools,Parts Per Million,entities,general,5,3,true,false,"index, follow",https://waterbalancetools.com/entities/ppm,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,233,true
/entities/pump,entities/pump.html,Pool Pump | WaterBalanceTools,Pool Pump,entities,equipment,17,3,true,false,"index, follow",https://waterbalancetools.com/entities/pump,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,339,true
/entities/salt-chlorinator,entities/salt-chlorinator.html,Salt Chlorinator | WaterBalanceTools,Salt Chlorinator,entities,general,4,3,true,false,"index, follow",https://waterbalancetools.com/entities/salt-chlorinator,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,308,true
/entities/salt,entities/salt.html,Salt | WaterBalanceTools,Salt,entities,chlorine,8,3,true,false,"index, follow",https://waterbalancetools.com/entities/salt,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,307,true
/entities/saltwater-pool,entities/saltwater-pool.html,Saltwater Pool | WaterBalanceTools,Saltwater Pool,entities,chlorine|salt,5,3,true,false,"index, follow",https://waterbalancetools.com/entities/saltwater-pool,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,306,true
/entities/sand-filter,entities/sand-filter.html,Sand Filter | WaterBalanceTools,Sand Filter,entities,equipment,11,3,true,false,"index, follow",https://waterbalancetools.com/entities/sand-filter,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,275,true
/entities/sanitizing,entities/sanitizing.html,Sanitizing | WaterBalanceTools,Sanitizing,entities,general,17,3,true,false,"index, follow",https://waterbalancetools.com/entities/sanitizing,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,312,true
/entities/scaling,entities/scaling.html,Scaling | WaterBalanceTools,Scaling,entities,equipment,13,3,true,false,"index, follow",https://waterbalancetools.com/entities/scaling,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,312,true
/entities/shock-treatment,entities/shock-treatment.html,Shock Treatment | WaterBalanceTools,Shock Treatment,entities,chlorine|shock|algae,26,3,true,false,"index, follow",https://waterbalancetools.com/entities/shock-treatment,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,true,1,436,true
/entities/skimmer,entities/skimmer.html,Skimmer | WaterBalanceTools,Skimmer,entities,general,2,3,true,false,"index, follow",https://waterbalancetools.com/entities/skimmer,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,184,true
/entities/skin-irritation,entities/skin-irritation.html,Skin Irritation | WaterBalanceTools,Skin Irritation,entities,ph,4,3,true,false,"index, follow",https://waterbalancetools.com/entities/skin-irritation,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,225,true
/entities/soda-ash,entities/soda-ash.html,Soda Ash | WaterBalanceTools,Soda Ash,entities,ph,8,3,true,false,"index, follow",https://waterbalancetools.com/entities/soda-ash,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,226,true
/entities/sodium-dichlor,entities/sodium-dichlor.html,Dichlor | WaterBalanceTools,Dichlor,entities,chlorine|cyanuric-acid|shock,3,3,true,false,"index, follow",https://waterbalancetools.com/entities/sodium-dichlor,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,218,true
/entities/stabilizer,entities/stabilizer.html,Stabilizer / CYA Granules | WaterBalanceTools,Stabilizer / CYA Granules,entities,cyanuric-acid,3,3,true,false,"index, follow",https://waterbalancetools.com/entities/stabilizer,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,217,true
/entities/strong-chlorine-smell,entities/strong-chlorine-smell.html,Strong Chlorine Smell | WaterBalanceTools,Strong Chlorine Smell,entities,chlorine,5,3,true,false,"index, follow",https://waterbalancetools.com/entities/strong-chlorine-smell,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,256,true
/entities/swim-spa,entities/swim-spa.html,Swim Spa | WaterBalanceTools,Swim Spa,entities,hot-tub-chemistry,1,3,true,false,"index, follow",https://waterbalancetools.com/entities/swim-spa,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,227,true
/entities/swimming-pool,entities/swimming-pool.html,Swimming Pool | WaterBalanceTools,Swimming Pool,entities,general,28,3,true,false,"index, follow",https://waterbalancetools.com/entities/swimming-pool,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,331,true
/entities/taylor-technologies,entities/taylor-technologies.html,Taylor Technologies | WaterBalanceTools,Taylor Technologies,entities,testing,5,3,true,false,"index, follow",https://waterbalancetools.com/entities/taylor-technologies,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,173,true
/entities/temperature,entities/temperature.html,Temperature | WaterBalanceTools,Temperature,entities,chlorine|water-temperature,16,3,true,false,"index, follow",https://waterbalancetools.com/entities/temperature,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,true,1,296,true
/entities/testing,entities/testing.html,Water Testing | WaterBalanceTools,Water Testing,entities,testing,25,3,true,false,"index, follow",https://waterbalancetools.com/entities/testing,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,335,true
/entities/total-chlorine,entities/total-chlorine.html,Total Chlorine | WaterBalanceTools,Total Chlorine,entities,chlorine,7,3,true,false,"index, follow",https://waterbalancetools.com/entities/total-chlorine,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,215,true
/entities/total-dissolved-solids,entities/total-dissolved-solids.html,Total Dissolved Solids | WaterBalanceTools,Total Dissolved Solids,entities,general,5,3,true,false,"index, follow",https://waterbalancetools.com/entities/total-dissolved-solids,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,243,true
/entities/trichlor-tablets,entities/trichlor-tablets.html,Trichlor Tablets | WaterBalanceTools,Trichlor Tablets,entities,chlorine,5,3,true,false,"index, follow",https://waterbalancetools.com/entities/trichlor-tablets,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,true,2,287,true
/entities/turnover-time,entities/turnover-time.html,Turnover Time | WaterBalanceTools,Turnover Time,entities,pool-volume|equipment,12,3,true,false,"index, follow",https://waterbalancetools.com/entities/turnover-time,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,285,true
/entities/unit-celsius,entities/unit-celsius.html,°C | WaterBalanceTools,°C,entities,water-temperature|water-balance,2,3,true,false,"index, follow",https://waterbalancetools.com/entities/unit-celsius,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,105,true
/entities/unit-days,entities/unit-days.html,Days | WaterBalanceTools,Days,entities,general,4,3,true,false,"index, follow",https://waterbalancetools.com/entities/unit-days,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,129,true
/entities/unit-fahrenheit,entities/unit-fahrenheit.html,°F | WaterBalanceTools,°F,entities,water-temperature|hot-tub-chemistry,2,3,true,false,"index, follow",https://waterbalancetools.com/entities/unit-fahrenheit,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,125,true
/entities/unit-gallons,entities/unit-gallons.html,US Gallons | WaterBalanceTools,US Gallons,entities,pool-volume,2,3,true,false,"index, follow",https://waterbalancetools.com/entities/unit-gallons,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,129,true
/entities/unit-hours,entities/unit-hours.html,Hours | WaterBalanceTools,Hours,entities,equipment,3,3,true,false,"index, follow",https://waterbalancetools.com/entities/unit-hours,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,150,true
/entities/unit-liters,entities/unit-liters.html,Metric Liters | WaterBalanceTools,Metric Liters,entities,pool-volume,2,3,true,false,"index, follow",https://waterbalancetools.com/entities/unit-liters,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,116,true
/entities/unit-mg-l,entities/unit-mg-l.html,mg/L | WaterBalanceTools,mg/L,entities,general,1,3,true,false,"index, follow",https://waterbalancetools.com/entities/unit-mg-l,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,117,true
/entities/unit-minutes,entities/unit-minutes.html,Minutes | WaterBalanceTools,Minutes,entities,equipment,2,3,true,false,"index, follow",https://waterbalancetools.com/entities/unit-minutes,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,133,true
/entities/unit-months,entities/unit-months.html,Months | WaterBalanceTools,Months,entities,seasonal-maintenance,2,3,true,false,"index, follow",https://waterbalancetools.com/entities/unit-months,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,134,true
/entities/unit-ppm,entities/unit-ppm.html,ppm | WaterBalanceTools,ppm,entities,general,2,3,true,false,"index, follow",https://waterbalancetools.com/entities/unit-ppm,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,139,true
/entities/unit-weeks,entities/unit-weeks.html,Weeks | WaterBalanceTools,Weeks,entities,shock|testing,4,3,true,false,"index, follow",https://waterbalancetools.com/entities/unit-weeks,DefinedTerm|DefinedTermSet|BreadcrumbList|ListItem,false,0,125,true
