url,page_type,cluster,primary_intent,secondary_intent,word_count,content_quality_status,duplication_risk,seasonality,topical_depth,evidence_status,action,priority,reason
"https://waterbalancetools.com/entities/epa","entity","entities","entity","informational","128","ADEQUATE","LOW","not_applicable","clustered","uncited","IMPROVE","P2","word_count=128 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/entities/eye-irritation","entity","entities","entity","informational","211","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/fiberglass-pool","entity","entities","entity","informational","193","WEAK","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/filtration","entity","entities","entity","informational","350","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/flow-rate","entity","entities","entity","informational","290","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/foaming","entity","entities","entity","informational","207","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/free-chlorine","entity","entities","entity","informational","457","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/gallons","entity","entities","entity","informational","209","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/green-water","entity","entities","entity","informational","308","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/heater","entity","entities","entity","informational","217","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/high-chlorine","entity","entities","entity","informational","205","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/high-ph","entity","entities","entity","informational","303","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/hot-tub","entity","entities","entity","informational","370","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/hydrogen-peroxide","entity","entities","entity","informational","190","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/","entity","entities","entity","informational","1657","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/indoor-pool","entity","entities","entity","informational","199","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/iron","entity","entities","entity","informational","192","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/lamotte","entity","entities","entity","informational","125","ADEQUATE","LOW","not_applicable","clustered","uncited","IMPROVE","P2","word_count=125 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/entities/liquid-chlorine","entity","entities","entity","informational","236","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/liters","entity","entities","entity","informational","160","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/low-chlorine","entity","entities","entity","informational","288","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/low-ph","entity","entities","entity","informational","269","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/lsi","entity","entities","entity","informational","376","WEAK","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P2","repetition_score=0: page shares several exact boilerplate paragraph/FAQ/table blocks with sibling pages despite otherwise original prose (originality_score=3) -- see programmatic-duplication.csv for family ""entities""."
"https://waterbalancetools.com/entities/maintenance-checklist","entity","entities","entity","informational","196","WEAK","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/maintenance-log","entity","entities","entity","informational","174","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/manganese","entity","entities","entity","informational","168","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/muriatic-acid","entity","entities","entity","informational","302","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/nsf","entity","entities","entity","informational","120","ADEQUATE","LOW","not_applicable","clustered","uncited","IMPROVE","P2","word_count=120 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/entities/opening-checklist","entity","entities","entity","informational","153","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/orp","entity","entities","entity","informational","204","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/outdoor-pool","entity","entities","entity","informational","225","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/oxidation","entity","entities","entity","informational","207","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/ozone","entity","entities","entity","informational","202","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/ph","entity","entities","entity","informational","489","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P2","repetition_score=0: page shares several exact boilerplate paragraph/FAQ/table blocks with sibling pages despite otherwise original prose (originality_score=3) -- see programmatic-duplication.csv for family ""entities""."
"https://waterbalancetools.com/entities/phosphate","entity","entities","entity","informational","200","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/phta","entity","entities","entity","informational","204","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/pool-opening","entity","entities","entity","informational","230","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/pool-salt","entity","entities","entity","informational","200","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/ppm","entity","entities","entity","informational","233","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/pump","entity","entities","entity","informational","339","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/salt-chlorinator","entity","entities","entity","informational","308","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/salt","entity","entities","entity","informational","307","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/saltwater-pool","entity","entities","entity","informational","306","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/sand-filter","entity","entities","entity","informational","275","WEAK","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/sanitizing","entity","entities","entity","informational","313","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/scaling","entity","entities","entity","informational","314","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/shock-treatment","entity","entities","entity","informational","438","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/skimmer","entity","entities","entity","informational","184","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/skin-irritation","entity","entities","entity","informational","225","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/soda-ash","entity","entities","entity","informational","226","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/sodium-dichlor","entity","entities","entity","informational","218","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/stabilizer","entity","entities","entity","informational","218","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/strong-chlorine-smell","entity","entities","entity","informational","258","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/swim-spa","entity","entities","entity","informational","228","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/swimming-pool","entity","entities","entity","informational","331","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/taylor-technologies","entity","entities","entity","informational","174","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/temperature","entity","entities","entity","informational","298","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/testing","entity","entities","entity","informational","336","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/total-chlorine","entity","entities","entity","informational","215","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/total-dissolved-solids","entity","entities","entity","informational","244","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/trichlor-tablets","entity","entities","entity","informational","289","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/turnover-time","entity","entities","entity","informational","285","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/unit-celsius","entity","entities","entity","informational","105","ADEQUATE","LOW","not_applicable","clustered","uncited","IMPROVE","P2","word_count=105 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/entities/unit-days","entity","entities","entity","informational","130","ADEQUATE","LOW","not_applicable","clustered","uncited","IMPROVE","P2","word_count=130 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/entities/unit-fahrenheit","entity","entities","entity","informational","126","ADEQUATE","LOW","not_applicable","clustered","uncited","IMPROVE","P2","word_count=126 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/entities/unit-gallons","entity","entities","entity","informational","129","ADEQUATE","LOW","not_applicable","clustered","uncited","IMPROVE","P2","word_count=129 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/entities/unit-hours","entity","entities","entity","informational","150","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/unit-liters","entity","entities","entity","informational","116","ADEQUATE","LOW","not_applicable","clustered","uncited","IMPROVE","P2","word_count=116 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/entities/unit-mg-l","entity","entities","entity","informational","117","ADEQUATE","LOW","not_applicable","clustered","uncited","IMPROVE","P2","word_count=117 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/entities/unit-minutes","entity","entities","entity","informational","133","ADEQUATE","LOW","not_applicable","clustered","uncited","IMPROVE","P2","word_count=133 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/entities/unit-months","entity","entities","entity","informational","135","ADEQUATE","LOW","not_applicable","clustered","uncited","IMPROVE","P2","word_count=135 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/entities/unit-ppm","entity","entities","entity","informational","139","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P2","word_count=139 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/entities/unit-weeks","entity","entities","entity","informational","126","ADEQUATE","LOW","not_applicable","clustered","uncited","IMPROVE","P2","word_count=126 -- thin content risk for AdSense/quality."
"https://waterbalancetools.com/entities/vacation-rental-checklist","entity","entities","entity","informational","231","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/vinyl-pool","entity","entities","entity","informational","221","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/water-replacement","entity","entities","entity","informational","266","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/water-test-sheet","entity","entities","entity","informational","182","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/entities/winterization","entity","entities","entity","informational","247","ADEQUATE","MEDIUM","not_applicable","clustered","uncited","DIFFERENTIATE","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/formulas/alkalinity-formula","formula-page","formulas","formula","calculation","375","STRONG","LOW","not_applicable","clustered","cited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/formulas/cya-formula","formula-page","formulas","formula","calculation","396","STRONG","LOW","not_applicable","clustered","cited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/formulas/","formula-hub","formulas","formula","informational","245","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/formulas/liquid-chlorine-formula","formula-page","formulas","formula","calculation","475","STRONG","LOW","not_applicable","clustered","cited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/formulas/lsi-formula","formula-page","formulas","formula","calculation","454","STRONG","LOW","not_applicable","clustered","cited","IMPROVE","P3","On-page SEO issues: TITLE_TOO_LONG."
"https://waterbalancetools.com/formulas/ph-adjustment-formula","formula-page","formulas","formula","calculation","433","STRONG","LOW","not_applicable","clustered","cited","KEEP","P3","overall_quality_score=2.5 -- strong across the rubric."
"https://waterbalancetools.com/formulas/pool-volume-formula","formula-page","formulas","formula","calculation","355","STRONG","LOW","not_applicable","clustered","cited","KEEP","P3","overall_quality_score=2.3 -- strong across the rubric."
"https://waterbalancetools.com/formulas/salt-formula","formula-page","formulas","formula","calculation","381","STRONG","LOW","not_applicable","clustered","cited","KEEP","P3","overall_quality_score=2.4 -- strong across the rubric."
"https://waterbalancetools.com/formulas/shock-formula","formula-page","formulas","formula","calculation","395","STRONG","LOW","not_applicable","clustered","cited","KEEP","P3","overall_quality_score=2.4 -- strong across the rubric."
"https://waterbalancetools.com/formulas/turnover-formula","formula-page","formulas","formula","calculation","331","STRONG","LOW","not_applicable","clustered","cited","KEEP","P3","overall_quality_score=2.3 -- strong across the rubric."
"https://waterbalancetools.com/glossary/aggressive-water","glossary-term","glossary","glossary","informational","169","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/algae-bloom","glossary-term","glossary","glossary","informational","183","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/algaecide","glossary-term","glossary","glossary","informational","185","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/ammonia","glossary-term","glossary","glossary","informational","182","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/backwashing","glossary-term","glossary","glossary","informational","221","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/bather-load","glossary-term","glossary","glossary","informational","202","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/bcdmh","glossary-term","glossary","glossary","informational","207","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/bicarbonate-alkalinity","glossary-term","glossary","glossary","informational","209","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/biofilm","glossary-term","glossary","glossary","informational","178","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/black-algae","glossary-term","glossary","glossary","informational","174","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/breakpoint-chlorination","glossary-term","glossary","glossary","informational","212","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/breakpoint-dose","glossary-term","glossary","glossary","informational","205","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/bromine","glossary-term","glossary","glossary","informational","230","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/calcium-hardness","glossary-term","glossary","glossary","informational","193","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/calcium-hypochlorite","glossary-term","glossary","glossary","informational","206","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/carbon-dioxide","glossary-term","glossary","glossary","informational","183","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/cartridge-filter","glossary-term","glossary","glossary","informational","204","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/chemical-compatibility","glossary-term","glossary","glossary","informational","162","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/chemical-log","glossary-term","glossary","glossary","informational","206","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/chemical-storage","glossary-term","glossary","glossary","informational","177","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/chloramine","glossary-term","glossary","glossary","informational","203","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/chlorine-demand","glossary-term","glossary","glossary","informational","201","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/chlorine-stabilizer","glossary-term","glossary","glossary","informational","209","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/clarifier","glossary-term","glossary","glossary","informational","179","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/closing-chemical-kit","glossary-term","glossary","glossary","informational","164","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/colorimetric-test","glossary-term","glossary","glossary","informational","183","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/combined-chlorine","glossary-term","glossary","glossary","informational","225","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/conductivity","glossary-term","glossary","glossary","informational","172","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/copper","glossary-term","glossary","glossary","informational","190","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/cyanuric-acid","glossary-term","glossary","glossary","informational","223","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/de-filter","glossary-term","glossary","glossary","informational","211","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/dead-algae","glossary-term","glossary","glossary","informational","183","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/dichlor","glossary-term","glossary","glossary","informational","216","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/dilution","glossary-term","glossary","glossary","informational","185","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/dpd-test","glossary-term","glossary","glossary","informational","174","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/evaporation","glossary-term","glossary","glossary","informational","181","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/filter-pressure","glossary-term","glossary","glossary","informational","179","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/flocculant","glossary-term","glossary","glossary","informational","193","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/free-chlorine","glossary-term","glossary","glossary","informational","215","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/gpm","glossary-term","glossary","glossary","informational","209","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/green-algae","glossary-term","glossary","glossary","informational","182","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/hypochlorous-acid","glossary-term","glossary","glossary","informational","191","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/","glossary-term","glossary","glossary","informational","2298","ADEQUATE","LOW","not_applicable","clustered","uncited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/iron","glossary-term","glossary","glossary","informational","192","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/langelier-saturation-index","glossary-term","glossary","glossary","informational","226","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/main-drain","glossary-term","glossary","glossary","informational","198","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/metal-sequestrant","glossary-term","glossary","glossary","informational","192","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/multiport-valve","glossary-term","glossary","glossary","informational","183","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/muriatic-acid","glossary-term","glossary","glossary","informational","200","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/mustard-algae","glossary-term","glossary","glossary","informational","188","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/opening-chemical-kit","glossary-term","glossary","glossary","informational","195","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/orp","glossary-term","glossary","glossary","informational","196","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
"https://waterbalancetools.com/glossary/oto-test","glossary-term","glossary","glossary","informational","175","ADEQUATE","LOW","not_applicable","clustered","cited","KEEP","P3","No P0/P1/P2 signal triggered by this audit pass."
