url,file_path,page_type,cluster,silo,generator,title,h1,meta_description,canonical,robots,word_count,visible_text_count,heading_count,internal_link_count,external_link_count,incoming_internal_links,outgoing_internal_links,schema_types,faq_count,quick_answer_present,key_takeaways_present,last_updated_present,author_present,source_links_present,calculator_present,table_present,primary_cta,indexability,sitemap_presence,redirect_status_if_known
https://waterbalancetools.com/calculators/volume-calculator,calculators/volume-calculator.html,calculator,calculators,calculators,manual / calculator template,Pool Volume Calculator (calculators) (calculators) | WaterBalanceTools,Pool Volume Calculator,Calculate your pool or hot tub volume in gallons. Supports rectangular and circular shapes.,https://waterbalancetools.com/calculators/pool-volume-calculator,"noindex, follow",340,340,15,63,0,2,63,BreadcrumbList,0,false,false,true,false,false,true,false,calculator interaction,NOINDEX,false,HAS_LEGACY_REDIRECT_SOURCE_COLLISION
https://waterbalancetools.com/charts/hot-tub-chemical-levels-chart,charts/hot-tub-chemical-levels-chart.html,chart,charts,charts,generate-authority-charts.js,Hot Tub Chemical Levels Chart | WaterBalanceTools,Hot Tub Chemical Levels Chart,"Hot tub chemical levels chart: ideal ranges for chlorine, pH, and alkalinity in spas.",https://waterbalancetools.com/hot-tub-chemical-levels-chart,"noindex, follow",132,132,7,29,0,3,29,FAQPage;BreadcrumbList,0,false,false,true,false,false,false,true,none detected,NOINDEX,false,HAS_LEGACY_REDIRECT_SOURCE_COLLISION
https://waterbalancetools.com/charts/,charts/index.html,chart,charts,charts,generate-authority-charts.js,Charts Hub | WaterBalanceTools,Charts Hub,Visual range charts for pool and spa chemistry with supporting calculator paths.,https://waterbalancetools.com/charts,"index, follow",255,255,10,58,0,3,58,BreadcrumbList;CollectionPage,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/charts/pool-chemical-levels-chart,charts/pool-chemical-levels-chart.html,chart,charts,charts,generate-authority-charts.js,Pool Chemical Levels Chart | WaterBalanceTools,Pool Chemical Levels Chart,"Pool chemical levels chart: ideal ranges for chlorine, pH, alkalinity, calcium hardness, and cyanuric acid. Free reference.",https://waterbalancetools.com/pool-chemical-levels-chart,"noindex, follow",210,210,7,33,0,8,33,WebPage;FAQPage;BreadcrumbList,0,false,false,true,false,false,false,true,none detected,NOINDEX,false,HAS_LEGACY_REDIRECT_SOURCE_COLLISION
https://waterbalancetools.com/charts/pool-water-balance-chart,charts/pool-water-balance-chart.html,chart,charts,charts,generate-authority-charts.js,Pool Water Balance Chart | WaterBalanceTools,Pool Water Balance Chart,"How pH, alkalinity, and chlorine work together in pool water balance. Simple diagram and explanation.",https://waterbalancetools.com/charts/pool-water-balance-chart,"index, follow",163,163,6,29,0,12,29,BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/comparisons/chlorine-vs-bromine-hot-tub,comparisons/chlorine-vs-bromine-hot-tub.html,comparison,comparisons,comparisons,generate-comparison-pages.js,Chlorine vs Bromine for Hot Tubs | WaterBalanceTools,Chlorine vs Bromine for Hot Tubs,"Chlorine vs bromine for hot tubs: which sanitizer is better for spas? Compare pros, cons, and maintenance.",https://waterbalancetools.com/comparisons/chlorine-vs-bromine-hot-tub,"index, follow",215,215,10,34,0,11,34,BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/comparisons/chlorine-vs-bromine,comparisons/chlorine-vs-bromine.html,comparison,comparisons,comparisons,generate-comparison-pages.js,Chlorine vs Bromine: Which Is Better for Your Pool? | WaterBalanceTools,Chlorine vs Bromine: Which Is Better for Your Pool?,"Chlorine vs bromine comparison: cost, temperature stability, UV stability, odor, and best use cases. Which is better for pools vs hot tubs?",https://waterbalancetools.com/comparisons/chlorine-vs-bromine,"index, follow",658,658,16,32,0,8,32,BreadcrumbList,0,true,true,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/comparisons/free-chlorine-vs-total-chlorine,comparisons/free-chlorine-vs-total-chlorine.html,comparison,comparisons,comparisons,generate-comparison-pages.js,Free Chlorine vs Total Chlorine: What's the Difference? | WaterBalanceTools,Free Chlorine vs Total Chlorine: What's the Difference?,"Free chlorine vs total chlorine explained: FC sanitizes, TC = FC + combined chlorine. How to interpret test results and when CC above 0.5 ppm requires action.",https://waterbalancetools.com/comparisons/free-chlorine-vs-total-chlorine,"index, follow",709,709,16,32,0,5,32,BreadcrumbList,0,true,true,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/comparisons/,comparisons/index.html,comparison-hub,comparisons,comparisons,generate-comparison-pages.js,Comparisons Hub | WaterBalanceTools,Comparisons Hub,Side-by-side comparisons for core chemistry products and maintenance paths.,https://waterbalancetools.com/comparisons,"index, follow",556,556,9,74,0,9,74,BreadcrumbList;CollectionPage,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/comparisons/liquid-chlorine-vs-tablets,comparisons/liquid-chlorine-vs-tablets.html,comparison,comparisons,comparisons,generate-comparison-pages.js,Liquid Chlorine vs Chlorine Tablets: Which Is Better? | WaterBalanceTools,Liquid Chlorine vs Chlorine Tablets: Which Is Better?,"Liquid chlorine vs tablets: pH impact, CYA buildup, cost, speed, and SWG compatibility compared. When to use each for pools.",https://waterbalancetools.com/comparisons/liquid-chlorine-vs-tablets,"index, follow",726,726,16,33,0,6,33,BreadcrumbList,0,true,true,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/comparisons/pool-shock-vs-chlorine,comparisons/pool-shock-vs-chlorine.html,comparison,comparisons,comparisons,generate-comparison-pages.js,Pool Shock vs Chlorine: What's the Difference? | WaterBalanceTools,Pool Shock vs Chlorine: What's the Difference?,"Pool shock vs regular chlorine: how they differ in purpose, concentration, frequency, and when to use each. They work together, not as alternatives.",https://waterbalancetools.com/comparisons/pool-shock-vs-chlorine,"index, follow",648,648,16,33,0,10,33,BreadcrumbList,0,true,true,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/comparisons/salt-water-pool-vs-chlorine-pool,comparisons/salt-water-pool-vs-chlorine-pool.html,comparison,comparisons,comparisons,generate-comparison-pages.js,Salt Water Pool vs Chlorine Pool: Full Comparison | WaterBalanceTools,Salt Water Pool vs Chlorine Pool: Full Comparison,"Salt water pool vs traditional chlorine pool: upfront cost, ongoing cost, water feel, chemistry management, pH behavior, and which is better for your situation.",https://waterbalancetools.com/comparisons/salt-water-pool-vs-chlorine-pool,"index, follow",710,710,16,33,0,10,33,BreadcrumbList,0,true,true,true,false,false,false,true,none detected,INDEXABLE,true,none
https://waterbalancetools.com/comparisons/saltwater-pool-vs-chlorine,comparisons/saltwater-pool-vs-chlorine.html,comparison,comparisons,comparisons,generate-comparison-pages.js,Saltwater Pool vs Chlorine Pool | WaterBalanceTools,Saltwater Pool vs Chlorine Pool,"Saltwater pool vs chlorine pool: maintenance, cost, and chemistry compared.",https://waterbalancetools.com/comparisons/saltwater-pool-vs-chlorine,"index, follow",247,247,11,36,0,9,36,BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/editorial/content-standards/,editorial/content-standards/index.html,editorial-policy,editorial/content-standards,trust,generate-hub-pages.js / generate-hubs.js,Content Standards | WaterBalanceTools,Content Standards,"Standards for accuracy, clarity, and completeness applied to all WaterBalanceTools content.",https://waterbalancetools.com/editorial/content-standards/,"index, follow",271,271,9,4,0,1,4,,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/editorial/correction-policy/,editorial/correction-policy/index.html,editorial-policy,editorial/correction-policy,trust,generate-hub-pages.js / generate-hubs.js,Correction Policy | WaterBalanceTools,Correction Policy,How WaterBalanceTools handles corrections and updates to pool chemistry content.,https://waterbalancetools.com/editorial/correction-policy/,"index, follow",262,262,9,4,0,2,4,,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/editorial/editorial-policy/,editorial/editorial-policy/index.html,editorial-policy,editorial/editorial-policy,trust,generate-hub-pages.js / generate-hubs.js,Editorial Policy | WaterBalanceTools,Editorial Policy,"The editorial policy governing how WaterBalanceTools selects, produces, and publishes pool chemistry content.",https://waterbalancetools.com/editorial/editorial-policy/,"index, follow",373,373,9,4,0,23,4,,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/editorial/,editorial/index.html,editorial-policy,editorial,trust,generate-hub-pages.js / generate-hubs.js,Editorial Framework | WaterBalanceTools,Editorial Framework,"How WaterBalanceTools creates, reviews, and maintains pool chemistry content. Editorial standards, review processes, and correction policies.",https://waterbalancetools.com/editorial/,"index, follow",129,129,3,7,0,5,7,,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/editorial/review-process/,editorial/review-process/index.html,editorial-policy,editorial/review-process,trust,generate-hub-pages.js / generate-hubs.js,Review Process | WaterBalanceTools,Review Process,How WaterBalanceTools reviews and maintains the accuracy of its pool chemistry calculators and content.,https://waterbalancetools.com/editorial/review-process/,"index, follow",286,286,9,4,0,1,4,,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/editorial/update-policy/,editorial/update-policy/index.html,editorial-policy,editorial/update-policy,trust,generate-hub-pages.js / generate-hubs.js,Update Policy | WaterBalanceTools,Update Policy,"How WaterBalanceTools updates its content, datasets, and calculators over time.",https://waterbalancetools.com/editorial/update-policy/,"index, follow",256,256,9,4,0,2,4,,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/algae,entities/algae.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Algae — Pool Chemistry Entity | WaterBalanceTools,Algae,Plant-like organisms that grow in pool water when free chlorine is insufficient.,https://waterbalancetools.com/entities/algae,"index, follow",209,209,30,47,0,33,47,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/alkalinity,entities/alkalinity.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Total Alkalinity — Pool Chemistry Entity | WaterBalanceTools,Total Alkalinity,The capacity of water to resist pH changes — a pH buffer.,https://waterbalancetools.com/entities/alkalinity,"index, follow",314,314,42,59,0,50,59,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/automatic-chlorinator,entities/automatic-chlorinator.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Automatic Chlorinator — Pool Chemistry Entity | WaterBalanceTools,Automatic Chlorinator,An inline or offline device that dispenses trichlor tablets continuously to maintain free chlorine.,https://waterbalancetools.com/entities/automatic-chlorinator,"index, follow",168,168,23,35,0,24,35,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/backwashing,entities/backwashing.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Backwashing — Pool Chemistry Entity | WaterBalanceTools,Backwashing,Reversing water flow through a sand or DE filter to flush trapped debris to waste.,https://waterbalancetools.com/entities/backwashing,"index, follow",212,212,25,39,0,25,39,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/baking-soda,entities/baking-soda.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Baking Soda — Pool Chemistry Entity | WaterBalanceTools,Baking Soda,Sodium bicarbonate — the standard product for raising total alkalinity in pool water.,https://waterbalancetools.com/entities/baking-soda,"index, follow",174,174,25,35,0,20,35,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/balancing,entities/balancing.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Water Balancing — Pool Chemistry Entity | WaterBalanceTools,Water Balancing,"The process of adjusting all chemistry parameters to achieve a stable, non-corrosive, non-scaling LSI.",https://waterbalancetools.com/entities/balancing,"index, follow",271,271,37,57,0,53,57,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/biguanide,entities/biguanide.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Biguanide — Pool Chemistry Entity | WaterBalanceTools,Biguanide,A chlorine-free sanitizer system using polyhexamethylene biguanide (PHMB) as the primary disinfectant.,https://waterbalancetools.com/entities/biguanide,"index, follow",114,114,12,25,0,22,25,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/breakpoint-chlorination,entities/breakpoint-chlorination.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Breakpoint Chlorination — Pool Chemistry Entity | WaterBalanceTools,Breakpoint Chlorination,Adding chlorine at 10× the combined chlorine level to destroy all chloramines.,https://waterbalancetools.com/entities/breakpoint-chlorination,"index, follow",210,210,30,42,0,34,42,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/bromine,entities/bromine.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Bromine — Pool Chemistry Entity | WaterBalanceTools,Bromine,A halogen sanitizer commonly used in hot tubs that remains effective at higher pH and temperatures.,https://waterbalancetools.com/entities/bromine,"index, follow",198,198,30,39,0,21,39,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/calcium-chloride,entities/calcium-chloride.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Calcium Chloride — Pool Chemistry Entity | WaterBalanceTools,Calcium Chloride,Used to raise calcium hardness in pool water.,https://waterbalancetools.com/entities/calcium-chloride,"index, follow",139,139,23,33,0,17,33,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/calcium-hardness,entities/calcium-hardness.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Calcium Hardness — Pool Chemistry Entity | WaterBalanceTools,Calcium Hardness,"The concentration of dissolved calcium in pool water, affecting scaling and corrosion tendency.",https://waterbalancetools.com/entities/calcium-hardness,"index, follow",333,333,42,62,0,30,62,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/calcium-hypochlorite,entities/calcium-hypochlorite.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Calcium Hypochlorite — Pool Chemistry Entity | WaterBalanceTools,Calcium Hypochlorite,Granular or tablet pool shock available at 65% or 73% available chlorine (cal-hypo).,https://waterbalancetools.com/entities/calcium-hypochlorite,"index, follow",196,196,28,39,0,9,39,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/cartridge-filter,entities/cartridge-filter.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Cartridge Filter — Pool Chemistry Entity | WaterBalanceTools,Cartridge Filter,A filter using pleated polyester cartridges to trap particles down to 10–15 microns without backwashing.,https://waterbalancetools.com/entities/cartridge-filter,"index, follow",175,175,23,37,0,9,37,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/cdc,entities/cdc.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,CDC — Pool Chemistry Entity | WaterBalanceTools,CDC,Centers for Disease Control and Prevention — a key authority on healthy swimming and recreational water illness.,https://waterbalancetools.com/entities/cdc,"index, follow",115,115,12,25,0,5,25,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/chemical-feeder,entities/chemical-feeder.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Chemical Feeder — Pool Chemistry Entity | WaterBalanceTools,Chemical Feeder,A device that automatically dispenses pool chemicals at a controlled rate.,https://waterbalancetools.com/entities/chemical-feeder,"index, follow",116,116,13,28,0,1,28,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/chemical-log,entities/chemical-log.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Pool Chemical Log Sheet — Pool Chemistry Entity | WaterBalanceTools,Pool Chemical Log Sheet,"A printable log for tracking pool chemical inventory, purchases, and usage over time.",https://waterbalancetools.com/entities/chemical-log,"index, follow",154,154,18,31,0,3,31,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/closing-checklist,entities/closing-checklist.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Pool Closing Checklist — Pool Chemistry Entity | WaterBalanceTools,Pool Closing Checklist,A printable step-by-step checklist for winterizing a pool.,https://waterbalancetools.com/entities/closing-checklist,"index, follow",112,112,15,28,0,2,28,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/cloudy-water,entities/cloudy-water.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Cloudy Water — Pool Chemistry Entity | WaterBalanceTools,Cloudy Water,"Water that lacks clarity due to suspended particles, chemical imbalance, or filtration issues.",https://waterbalancetools.com/entities/cloudy-water,"index, follow",228,228,30,48,0,6,48,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/combined-chlorine,entities/combined-chlorine.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Combined Chlorine — Pool Chemistry Entity | WaterBalanceTools,Combined Chlorine,Chlorine that has reacted with contaminants and is no longer effective for sanitization.,https://waterbalancetools.com/entities/combined-chlorine,"index, follow",287,287,38,57,0,22,57,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/commercial-pool,entities/commercial-pool.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Commercial Pool — Pool Chemistry Entity | WaterBalanceTools,Commercial Pool,A public or semi-public pool subject to health department regulations and inspection.,https://waterbalancetools.com/entities/commercial-pool,"index, follow",196,196,26,39,0,1,39,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/concrete-pool,entities/concrete-pool.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Concrete Pool — Pool Chemistry Entity | WaterBalanceTools,Concrete Pool,A plastered or pebbled concrete pool requiring higher calcium hardness (200–400 ppm).,https://waterbalancetools.com/entities/concrete-pool,"index, follow",175,175,23,37,0,7,37,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/copper,entities/copper.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Copper — Pool Chemistry Entity | WaterBalanceTools,Copper,"A metal that can enter pool water from ionizers, algaecides, or corroded equipment, causing green staining.",https://waterbalancetools.com/entities/copper,"index, follow",146,146,16,27,0,5,27,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/corrosion,entities/corrosion.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Corrosion — Pool Chemistry Entity | WaterBalanceTools,Corrosion,Damage to pool surfaces and metal equipment caused by corrosive (low LSI) water.,https://waterbalancetools.com/entities/corrosion,"index, follow",261,261,32,48,0,18,48,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/cover,entities/cover.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Pool Cover — Pool Chemistry Entity | WaterBalanceTools,Pool Cover,"A cover that reduces evaporation, heat loss, debris entry, and UV degradation of chemicals.",https://waterbalancetools.com/entities/cover,"index, follow",141,141,17,31,0,3,31,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/cyanuric-acid,entities/cyanuric-acid.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Cyanuric Acid — Pool Chemistry Entity | WaterBalanceTools,Cyanuric Acid,A chemical stabilizer that protects chlorine from UV degradation in outdoor pools.,https://waterbalancetools.com/entities/cyanuric-acid,"index, follow",262,262,37,52,0,25,52,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/de-filter,entities/de-filter.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,DE Filter — Pool Chemistry Entity | WaterBalanceTools,DE Filter,A diatomaceous earth filter offering the finest filtration (3–5 microns) of any pool filter type.,https://waterbalancetools.com/entities/de-filter,"index, follow",198,198,23,40,0,11,40,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/emergency-reference,entities/emergency-reference.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Emergency Recovery Reference — Pool Chemistry Entity | WaterBalanceTools,Emergency Recovery Reference,A printable quick-reference for emergency pool and spa recovery scenarios.,https://waterbalancetools.com/entities/emergency-reference,"index, follow",159,159,22,36,0,3,36,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/epa,entities/epa.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,EPA — Pool Chemistry Entity | WaterBalanceTools,EPA,U.S. Environmental Protection Agency — regulates disinfectants including pool chemicals.,https://waterbalancetools.com/entities/epa,"index, follow",86,86,9,23,0,2,23,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/eye-irritation,entities/eye-irritation.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Eye Irritation — Pool Chemistry Entity | WaterBalanceTools,Eye Irritation,Swimmer eye irritation caused by chloramines or pH imbalance.,https://waterbalancetools.com/entities/eye-irritation,"index, follow",144,144,23,37,0,6,37,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/fiberglass-pool,entities/fiberglass-pool.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Fiberglass Pool — Pool Chemistry Entity | WaterBalanceTools,Fiberglass Pool,A pre-molded pool with a smooth fiberglass surface requiring moderate calcium levels.,https://waterbalancetools.com/entities/fiberglass-pool,"index, follow",126,126,18,30,0,3,30,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/filtration,entities/filtration.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Filtration — Pool Chemistry Entity | WaterBalanceTools,Filtration,The continuous mechanical removal of suspended particles from pool water.,https://waterbalancetools.com/entities/filtration,"index, follow",276,276,35,51,0,23,51,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/flow-rate,entities/flow-rate.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Flow Rate — Pool Chemistry Entity | WaterBalanceTools,Flow Rate,The volume of water the pump moves per minute — a key factor in turnover rate.,https://waterbalancetools.com/entities/flow-rate,"index, follow",220,220,27,37,0,8,37,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/foaming,entities/foaming.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Foaming — Pool Chemistry Entity | WaterBalanceTools,Foaming,"Persistent foam on pool or spa water surface caused by surfactants, high TDS, or algaecide.",https://waterbalancetools.com/entities/foaming,"index, follow",133,133,13,28,0,1,28,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/free-chlorine,entities/free-chlorine.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Free Chlorine — Pool Chemistry Entity | WaterBalanceTools,Free Chlorine,"The active, unsaturated chlorine available to sanitize pool water.",https://waterbalancetools.com/entities/free-chlorine,"index, follow",394,394,49,81,0,66,81,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/gallons,entities/gallons.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Gallons — Pool Chemistry Entity | WaterBalanceTools,Gallons,US liquid gallon — the standard unit of pool volume measurement.,https://waterbalancetools.com/entities/gallons,"index, follow",150,150,23,32,0,8,32,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/green-water,entities/green-water.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Green Water — Pool Chemistry Entity | WaterBalanceTools,Green Water,Pool water discolored green by algae bloom due to insufficient free chlorine.,https://waterbalancetools.com/entities/green-water,"index, follow",207,207,29,47,0,10,47,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/heater,entities/heater.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Pool Heater — Pool Chemistry Entity | WaterBalanceTools,Pool Heater,"A device that raises water temperature using gas, electric heat pump, or solar energy.",https://waterbalancetools.com/entities/heater,"index, follow",144,144,16,29,0,1,29,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/high-chlorine,entities/high-chlorine.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,High Chlorine — Pool Chemistry Entity | WaterBalanceTools,High Chlorine,"Free chlorine above 5 ppm causing bleaching, eye/skin irritation, and swimmer discomfort.",https://waterbalancetools.com/entities/high-chlorine,"index, follow",124,124,15,29,0,3,29,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/high-ph,entities/high-ph.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,High pH — Pool Chemistry Entity | WaterBalanceTools,High pH,"Pool water pH above 7.8, reducing chlorine effectiveness and promoting scale formation.",https://waterbalancetools.com/entities/high-ph,"index, follow",219,219,29,42,0,8,42,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/hot-tub,entities/hot-tub.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Hot Tub — Pool Chemistry Entity | WaterBalanceTools,Hot Tub,"A small, heated pool (75–500 gallons) used for relaxation and hydrotherapy.",https://waterbalancetools.com/entities/hot-tub,"index, follow",304,304,37,58,0,22,58,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
https://waterbalancetools.com/entities/hydrogen-peroxide,entities/hydrogen-peroxide.html,entity,entities,entities,generate-entities.js / generate-entity-pages.js,Hydrogen Peroxide — Pool Chemistry Entity | WaterBalanceTools,Hydrogen Peroxide,An oxidizer used in non-chlorine pool systems and as an emergency chlorine neutralizer.,https://waterbalancetools.com/entities/hydrogen-peroxide,"index, follow",131,131,14,26,0,6,26,DefinedTerm;BreadcrumbList,0,false,false,true,false,false,false,false,none detected,INDEXABLE,true,none
